mcs	time(hr)	hep1.dict['APAP']	hep1.dict['APAPG']	hep1.dict['APAPS']	blood1.dict['APAP']	blood1.dict['APAPG']	blood1.dict['APAPS']	PBPKspeciesDictAPAP['CLiver']	PBPKspeciesDictAPAPG['CLiver']	PBPKspeciesDictAPAPS['CLiver']	PBPKspeciesDictAPAP['CVen']	PBPKspeciesDictAPAPG['CVen']	PBPKspeciesDictAPAPS['CVen']	PBPKspeciesDictAPAP['CTubules']	PBPKspeciesDictAPAPG['CTubules']	PBPKspeciesDictAPAPS['CTubules']	SUBCELLspeciesDict['APAP']	SUBCELLspeciesDict['APAPconj_Glu']	SUBCELLspeciesDict['APAPconj_Sul']	SUBCELLspeciesDict['NAPQI']	SUBCELLspeciesDict['NAPQIGSH']	SUBCELLspeciesDict['GSH']
900	0.25	0.284666209695	0.0691242509074	0.0252950993327	0.10028324365	0.00391380769099	0.00712380811365	0.000171845366318	6.70670085929e-06	1.22073575836e-05	0.000219500209886	2.75184742942e-06	6.28425802436e-06	5.07129050984e-06	5.68646756598e-07	1.72832111395e-06	0.284666209695	0.0691242509074	0.0252950993327	3.61243764803e-06	0.00201881386288	9.99804624174
960	0.266666666667	0.293469232577	0.0758860842313	0.0267367838015	0.100448864675	0.00446031589134	0.00790213741981	0.000172129174508	7.6431973114e-06	1.35411026826e-05	0.000225555250068	3.23126333066e-06	7.2183518869e-06	5.62989514638e-06	7.27597451135e-07	2.17254810401e-06	0.293469232577	0.0758860842313	0.0267367838015	3.70385155057e-06	0.00223831745828	9.99783908077
1020	0.283333333333	0.301492661553	0.0826767204317	0.0280838911287	0.100548840104	0.00503271034879	0.00869000347683	0.000172300492403	8.62405245369e-06	1.48911899579e-05	0.000231374206751	3.74969451666e-06	8.19639781788e-06	6.20390702484e-06	9.14583727356e-07	2.68368128758e-06	0.301492661553	0.0826767204317	0.0280838911287	3.78629919102e-06	0.00246302534368	9.99762797064
1080	0.3	0.308806280134	0.0894751986537	0.0293397557498	0.100594599234	0.00562939682538	0.0094850067354	0.000172378905247	9.64653439996e-06	1.62535075418e-05	0.000236977307237	4.30659517262e-06	9.21393629734e-06	6.7927241428e-06	1.13192342369e-06	3.26494779324e-06	0.308806280134	0.0894751986537	0.0293397557498	3.86074246224e-06	0.00269242894716	9.99741344199
1140	0.316666666667	0.315473257493	0.0962632225496	0.0305082596738	0.100594643419	0.00624889004456	0.0102850705407	0.000172378980962	1.07080979804e-05	1.76244968785e-05	0.000242379576846	4.90134355709e-06	1.02667100008e-05	7.39579641337e-06	1.38190296096e-06	3.91925081401e-06	0.315473257493	0.0962632225496	0.0305082596738	3.92802345828e-06	0.00292607373557	9.9971959684
1200	0.333333333333	0.321550812095	0.103024836674	0.0315936272497	0.100555454304	0.00688980587367	0.0110883910249	0.000172311826495	1.18063713451e-05	1.90010668603e-05	0.000247592541552	5.53325458137e-06	1.13506823549e-05	8.01261227693e-06	1.66677267965e-06	4.64918383349e-06	0.321550812095	0.103024836674	0.0315936272497	3.98888190939e-06	0.00316355256473	9.99697597341
1260	0.35	0.327090811147	0.109746146768	0.0326002701916	0.100482100996	0.00755085320254	0.01189339617	0.000172186128266	1.29391420479e-05	2.03805236769e-05	0.000252625354397	6.20159038254e-06	1.24620476746e-05	8.6426896974e-06	1.98874295122e-06	5.45704632985e-06	0.327090811147	0.109746146768	0.0326002701916	4.04396973992e-06	0.00340449998666	9.99675383642
1320	0.366666666667	0.332140308712	0.116415077182	0.0335326712102	0.100378648123	0.00823082598853	0.0126987122283	0.000172008851424	1.41043434139e-05	2.17605132745e-05	0.000257485542325	6.90556931655e-06	1.35972349996e-05	9.28557005869e-06	2.34998093818e-06	6.34486031554e-06	0.332140308712	0.116415077182	0.0335326712102	4.0938632598e-06	0.0036485873567	9.99652989789
1380	0.383333333333	0.336742027046	0.123021159804	0.0343952973987	0.10024843195	0.00892859573539	0.0135031360294	0.00017178571299	1.53000416522e-05	2.31389739e-05	0.00026217950272	7.6443736856e-06	1.47529072542e-05	9.9408139838e-06	2.75260790443e-06	7.31438723151e-06	0.336742027046	0.123021159804	0.0343952973987	4.13907340979e-06	0.00389551861198	9.99630446376
1440	0.4	0.340934786371	0.129555349823	0.0351925365987	0.100094248842	0.00964310454141	0.0143056119977	0.000171521504816	1.65244239422e-05	2.45140967193e-05	0.000266712834694	8.41715643418e-06	1.5925956983e-05	1.06079984321e-05	3.19869699731e-06	8.36714483833e-06	0.340934786371	0.129555349823	0.0351925365987	4.18005440264e-06	0.00414502661479	9.99607780929
1500	0.416666666667	0.34475388838	0.136009864412	0.0359286515321	0.0999184853203	0.0103733587691	0.0151052129498	0.000171220316445	1.77757875867e-05	2.58842929107e-05	0.000271090561139	9.22304699082e-06	1.71134996265e-05	1.12867146491e-05	3.6902714376e-06	9.50442384147e-06	0.34475388838	0.136009864412	0.0359286515321	4.2172110405e-06	0.00439686997357	9.99585018245
1560	0.433333333333	0.348231458532	0.14237804105	0.0366077476653	0.0997232090056	0.0111184233374	0.0159011239373	0.000170885690952	1.90525302309e-05	2.72481659789e-05	0.000275317278423	1.00611563915e-05	1.83128650801e-05	1.19765666876e-05	4.22930306509e-06	1.07273040614e-05	0.348231458532	0.14237804105	0.0366077476653	4.25090493538e-06	0.00465083026896	9.99562180679
1620	0.45	0.351396751806	0.148654212776	0.0372337516695	0.0995102332591	0.0118774166084	0.0166926285584	0.000170520735713	2.03531411001e-05	2.86044882977e-05	0.000279397258077	1.09305817903e-05	1.9521588108e-05	1.26771703143e-05	4.81771119532e-06	1.20366700152e-05	0.351396751806	0.148654212776	0.0372337516695	4.28145981909e-06	0.00490670962501	9.99539288407
1680	0.466666666667	0.35427642612	0.15483359803	0.0378103980337	0.0992811639851	0.0126495058243	0.0174790972824	0.000170128202605	2.16761931806e-05	2.99521811031e-05	0.000283334516526	1.18304104419e-05	2.07373980509e-05	1.33881521771e-05	5.45736175028e-06	1.34332258206e-05	0.35427642612	0.15483359803	0.0378103980337	4.30916609336e-06	0.00516432857559	9.99516359649
1740	0.483333333333	0.356894787163	0.160912203166	0.038341221918	0.099037434251	0.0134339030444	0.018259977427	0.000169710547333	2.30203362569e-05	3.12902973189e-05	0.000287132863473	1.27597232229e-05	2.1958208162e-05	1.41091491526e-05	6.15006663076e-06	1.49175093651e-05	0.356894787163	0.160912203166	0.038341221918	4.33428474444e-06	0.00542352418417	9.99493410867
1800	0.5	0.359274007953	0.166886735976	0.0388295567483	0.0987803304845	0.0142298615289	0.019034784504	0.000169269974318	2.43842907159e-05	3.26180067261e-05	0.000290795935987	1.37175977488e-05	2.31821048248e-05	1.48398078172e-05	6.89758330223e-06	1.64899057102e-05	0.359274007953	0.166886735976	0.0388295567483	4.35705072385e-06	0.00568414838211	9.99470456941
1860	0.516666666667	0.361434326021	0.172754528818	0.0392785353805	0.0985110127779	0.0150366725205	0.0198030947033	0.000168808471496	2.57668420311e-05	3.39345830836e-05	0.00029432722292	1.47031111329e-05	2.44073368431e-05	1.55797840061e-05	7.70161456973e-06	1.81506597187e-05	0.361434326021	0.172754528818	0.0392785353805	4.37767587863e-06	0.0059460664959	9.9944751133
1920	0.533333333333	0.363394220769	0.178513470162	0.039691093909	0.0982305310002	0.0158536623758	0.0205645383332	0.000168327837922	2.71668358471e-05	3.52393928879e-05	0.000297730082788	1.57153424266e-05	2.56323049436e-05	1.63287424351e-05	8.56380852009e-06	1.9899887908e-05	0.363394220769	0.178513470162	0.039691093909	4.3963515003e-06	0.0062091559386	9.99424586204
1980	0.55	0.365170573234	0.184161943527	0.0400699774002	0.0979398378754	0.0166801900043	0.0213187940686	0.000167829706183	2.85831735913e-05	3.65318855159e-05	0.00030100775716	1.67533747754e-05	2.68555515937e-05	1.70863563679e-05	9.48575861203e-06	2.1737589543e-05	0.365170573234	0.184161943527	0.0400699774002	4.41325054983e-06	0.00647330504418	9.99401692574
2040	0.566666666667	0.366778810193	0.189698772913	0.0404177469824	0.0976397998176	0.017515644577	0.0220655838849	0.000167315560967	3.00148085471e-05	3.78115845451e-05	0.000304163380938	1.78162973197e-05	2.80757512049e-05	1.78523073178e-05	1.04690038971e-05	2.36636569899e-05	0.366778810193	0.189698772913	0.0404177469824	4.42852960577e-06	0.00673841202695	9.99378840399
2100	0.583333333333	0.368233034338	0.195123173991	0.0407367878523	0.0973312060728	0.0183594434707	0.0228046685812	0.000166786754726	3.14607423313e-05	3.90780800807e-05	0.000307199990474	1.89032068677e-05	2.92917007699e-05	1.86262847761e-05	1.15150293559e-05	2.5677885359e-05	0.368233034338	0.195123173991	0.0407367878523	4.44233057575e-06	0.00700438405065	9.99356038686
2160	0.6	0.369546141993	0.200434710368	0.0410293178552	0.097014776552	0.0192110304187	0.0235358438083	0.000166244521099	3.29200217254e-05	4.03310219499e-05	0.000310120530138	2.00132093613e-05	3.05023109645e-05	1.94079859608e-05	1.26252663358e-05	2.77799814651e-05	0.369546141993	0.200434710368	0.0410293178552	4.45478220416e-06	0.00727113639399	9.99333295579
2220	0.616666666667	0.370729929703	0.205633254375	0.0412973963713	0.0966911686283	0.0200698738425	0.0242589365349	0.000165689986561	3.43917358166e-05	4.15701136462e-05	0.000312927857771	2.11454211575e-05	3.17065977272e-05	2.01971155824e-05	1.3801093078e-05	2.99695721412e-05	0.370729929703	0.205633254375	0.0412973963713	4.46600140415e-06	0.00753859170124	9.99310618441
2280	0.633333333333	0.371795190854	0.210718951856	0.041542933307	0.0963609830993	0.0209354653419	0.024973801895	0.000165124180639	3.58750134099e-05	4.27951069272e-05	0.000315624749314	2.22989701426e-05	3.29036743244e-05	2.09933856232e-05	1.50438353215e-05	3.22462119376e-05	0.371795190854	0.210718951856	0.041542933307	4.47609443751e-06	0.0078066793082	9.99288013921
2340	0.65	0.372751803336	0.215692190551	0.0417676980359	0.0960247694594	0.0218073183239	0.0256803203676	0.000164548044946	3.73690206799e-05	4.40057969819e-05	0.000318213902824	2.34729966948e-05	3.40927438953e-05	2.17965151294e-05	1.63547669763e-05	3.4609390243e-05	0.372751803336	0.215692190551	0.0417676980359	4.48515796241e-06	0.00807533463484	9.99265488024
2400	0.666666666667	0.373608809161	0.220553571654	0.0419733281738	0.0956830305937	0.0226849667548	0.0263783952492	0.000163962441225	3.88729590311e-05	4.5202018099e-05	0.000320697942011	2.46666545125e-05	3.52730924677e-05	2.2606230012e-05	1.77351108541e-05	3.70585378614e-05	0.373608809161	0.220553571654	0.0419733281738	4.49327996592e-06	0.00834449863739	9.99243046164
2460	0.683333333333	0.374374486831	0.225303884242	0.0421613381033	0.0953362269795	0.0235679640201	0.0270679503834	0.000163368158552	4.03860631449e-05	4.6383639777e-05	0.000323079419405	2.58791113187e-05	3.6444082432e-05	2.34222628583e-05	1.91860394498e-05	3.95930330791e-05	0.374374486831	0.225303884242	0.0421613381033	4.50054059594e-06	0.00861411731326	9.99220693224
2520	0.7	0.375056417174	0.229944082258	0.0423331271878	0.0949847804622	0.0244558818797	0.027748928118	0.0001627659198	4.19075991891e-05	4.75505632231e-05	0.000325360819223	2.71095494552e-05	3.76051464545e-05	2.424435275e-05	2.07086757658e-05	4.22122072549e-05	0.375056417174	0.229944082258	0.0423331271878	4.50701290457e-06	0.00888414125319	9.99198433598
2580	0.716666666667	0.375661543274	0.234475263789	0.0424899876336	0.0946290776601	0.0253483095087	0.0284212874643	0.000162156387478	4.3436863174e-05	4.87027181989e-05	0.000327544559991	2.83571663777e-05	3.87557818123e-05	2.50722450897e-05	2.23040941736e-05	4.49153499664e-05	0.375661543274	0.234475263789	0.0424899876336	4.51276351428e-06	0.00915452523572	9.99176271234
2640	0.733333333333	0.37619622507	0.238898652408	0.0426331119737	0.0942694730428	0.0262448526127	0.0290850024359	0.000161540169006	4.4973179437e-05	4.98400601741e-05	0.000329632996963	2.96211750606e-05	3.98955451282e-05	2.59056914338e-05	2.39733213042e-05	4.77017137412e-05	0.37619622507	0.238898652408	0.0426331119737	4.5178532153e-06	0.00942522785946	9.9915420968
2700	0.75	0.376666289119	0.243215580376	0.0427636001596	0.0939062917203	0.0271451326114	0.0297400605475	0.000160917821492	4.65158992428e-05	5.09625677541e-05	0.000331628424362	3.09008043218e-05	4.10240474852e-05	2.6744449331e-05	2.5717336965e-05	5.05705184041e-05	0.376666289119	0.243215580376	0.0427636001596	4.52233750253e-06	0.00969621120943	9.99132252113
2760	0.766666666667	0.37707707398	0.247427473514	0.0428824662548	0.0935398319741	0.0280487858817	0.0303864614578	0.000160289856071	4.80643994868e-05	5.20702403541e-05	0.000333533077477	3.21952990741e-05	4.21409498986e-05	2.75882821673e-05	2.75370750757e-05	5.35209550664e-05	0.37707707398	0.247427473514	0.0428824662548	4.52626705902e-06	0.00996744055397	9.99110401371
2820	0.783333333333	0.377433471635	0.251535837577	0.042990644732	0.0931703675581	0.0289554630552	0.0310242157402	0.000159656741848	4.96180814913e-05	5.31630960923e-05	0.00033534913463	3.35039205123e-05	4.32459591242e-05	2.84369590161e-05	2.94334246199e-05	5.65521897849e-05	0.377433471635	0.251535837577	0.042990644732	4.5296881916e-06	0.0102388840692	9.9908865999
2880	0.8	0.377739965291	0.255542245997	0.0430889963807	0.0927981497918	0.0298648283642	0.0316533437686	0.000159018909483	5.11763698849e-05	5.42411698819e-05	0.000337078719021	3.4825946241e-05	4.43388237828e-05	2.92902544926e-05	3.14072306095e-05	5.96633669131e-05	0.377739965291	0.255542245997	0.0430889963807	4.53264322431e-06	0.0105105125884	9.99067030223
2940	0.816666666667	0.378000663911	0.25944832885	0.0431783138352	0.0924234094668	0.0307765590318	0.0322738747083	0.000158376754462	5.27387115569e-05	5.53045117001e-05	0.000338723900476	3.61606703512e-05	4.54193307783e-05	3.01479486145e-05	3.34592950557e-05	6.28536121699e-05	0.378000663911	0.25944832885	0.0431783138352	4.53517085379e-06	0.0107822993738	9.99045514068
3000	0.833333333333	0.378219333765	0.263255762932	0.0432593267374	0.0920463585847	0.0316903447016	0.0328858455987	0.000157730640071	5.43045746807e-05	5.63531850179e-05	0.000340286697106	3.75074034488e-05	4.64873019924e-05	3.10098266652e-05	3.55903779465e-05	6.61220354454e-05	0.378219333765	0.263255762932	0.0432593267374	4.53730647103e-06	0.0110542199087	9.99024113289
3060	0.85	0.378399427266	0.266966262845	0.0433327065481	0.0916671919428	0.0326058869034	0.0334893005218	0.000157080900113	5.58734477976e-05	5.73872653742e-05	0.000341769076872	3.88654726427e-05	4.75425912353e-05	3.18756790629e-05	3.78011982252e-05	6.94677333658e-05	0.378399427266	0.266966262845	0.0433327065481	4.5390824529e-06	0.0113262517077	9.99002829438
3120	0.866666666667	0.378544109329	0.270581572986	0.0433990710249	0.091286088581	0.033522898552	0.0340842898466	0.000156427841392	5.74448389587e-05	5.84068390811e-05	0.000343172959091	4.02342214947e-05	4.85850814351e-05	3.27453012324e-05	4.00924347697e-05	7.28897916337e-05	0.378544109329	0.270581572986	0.0433990710249	4.54052842619e-06	0.0115983741443	9.98981663872
3180	0.883333333333	0.378656281487	0.274103460362	0.0434589883829	0.0909032131034	0.0344411034757	0.0346708695419	0.000155771745974	5.9018274916e-05	5.94120020469e-05	0.000344500215854	4.16130099368e-05	4.96146820487e-05	3.36184934818e-05	4.24647273681e-05	7.6387287164e-05	0.378656281487	0.274103460362	0.0434589883829	4.54167150772e-06	0.0118705682929	9.9896061777
3240	0.9	0.378738603944	0.27753370815	0.0435129811557	0.0905187168859	0.0353602359725	0.0352491005528	0.000155112873256	6.05933003625e-05	6.04028587072e-05	0.000345752673397	4.30012141597e-05	5.06313266784e-05	3.44950608822e-05	4.49186776908e-05	7.99592900293e-05	0.378738603944	0.27753370815	0.0435129811557	4.54253652212e-06	0.0121428167848	9.98939692149
3300	0.916666666667	0.378793515761	0.280874109935	0.0435615297747	0.0901327391799	0.0362800403909	0.0358190482331	0.000154451461859	6.21694772139e-05	6.13795210522e-05	0.000346932113403	4.43982264744e-05	5.16349708793e-05	3.53748131507e-05	4.74548502551e-05	8.36048652314e-05	0.378793515761	0.280874109935	0.0435615297747	4.54314619994e-06	0.0124151036768	9.98918887877
3360	0.933333333333	0.378823253328	0.284126464552	0.0436050758838	0.089745408122	0.0372002707344	0.0363807818293	0.000153787731358	6.37463839305e-05	6.23421077427e-05	0.000348040274255	4.58034551525e-05	5.26255901425e-05	3.62575645373e-05	5.00737733832e-05	8.7323074312e-05	0.378823253328	0.284126464552	0.0436050758838	4.54352135801e-06	0.0126874143308	9.98898205689
3420	0.95	0.378829867272	0.287292571495	0.043644025406	0.0893568416569	0.0381206902869	0.0369343740117	0.000153121883863	6.53236148757e-05	6.32907433065e-05	0.000349078852238	4.72163242457e-05	5.36031780416e-05	3.71431337149e-05	5.277594015e-05	9.11129768154e-05	0.378829867272	0.287292571495	0.043644025406	4.54368106352e-06	0.0129597353041	9.98877646194
3480	0.966666666667	0.378815237944	0.290374226818	0.0436787513785	0.0889671483826	0.0390410712578	0.0374799004476	0.000152454105468	6.69007797074e-05	6.4225557407e-05	0.000350049502693	4.8636273388e-05	5.45677445302e-05	3.80313436717e-05	5.55618093205e-05	9.49736316162e-05	0.378815237944	0.290374226818	0.0436787513785	4.54364278348e-06	0.0132320542493	9.98857209889
3540	0.983333333333	0.378781089596	0.2933732195	0.0437095965714	0.0885764283238	0.0399611944453	0.0380174394134	0.000151784567576	6.84775028015e-05	6.51466841788e-05	0.000350953841125	5.00627575836e-05	5.55193143781e-05	3.89220216074e-05	5.84318062759e-05	9.89040981214e-05	0.378781089596	0.2933732195	0.0437095965714	4.54342252124e-06	0.0135043598216	9.98836897168
3600	1.0	0.378729003366	0.296291328216	0.0437368759062	0.0881847736394	0.0408808489165	0.0385470714421	0.000151113428109	7.00534227034e-05	6.60542616231e-05	0.000351793444278	5.14952469809e-05	5.64579257361e-05	3.98149988317e-05	6.13863239271e-05	0.000102903437359	0.378729003366	0.296291328216	0.0437368759062	4.54303494051e-06	0.0137766415955	9.98816708331
3660	1.01666666667	0.37866042918	0.299130318493	0.0437608786867	0.0877922692719	0.0417998317033	0.0390688790022	0.000150440832624	7.16281916068e-05	6.69484310582e-05	0.000352569851162	5.29332266368e-05	5.73836288194e-05	4.07101106657e-05	6.44257236155e-05	0.00010697071296	0.37866042918	0.299130318493	0.0437608786867	4.54249347919e-06	0.0140488899877	9.98796643593
3720	1.03333333333	0.378576696646	0.301891940195	0.0437818706558	0.0873989935401	0.0427179475124	0.039582946207	0.00014976691533	7.32014748572e-05	6.78293366202e-05	0.000353284564052	5.43761962704e-05	5.82964846995e-05	4.16071963458e-05	6.75503359986e-05	0.000111104992046	0.378576696646	0.301891940195	0.0437818706558	4.54181045265e-06	0.0143210961865	9.98776703089
3780	1.05	0.378479025045	0.304577925322	0.0438000958928	0.0870050186842	0.0436350084493	0.0400893585487	0.000149091800017	7.47729504787e-05	6.86971248091e-05	0.000353939049447	5.582367001e-05	5.91965641977e-05	4.25060989302e-05	7.07604619226e-05	0.000115305346025	0.378479025045	0.304577925322	0.0438000958928	4.54099714852e-06	0.0145932520874	9.98756886885
3840	1.06666666667	0.378368532478	0.307189986091	0.0438157785602	0.086610411364	0.0445508337549	0.040588202659	0.000148415600913	7.63423087224e-05	6.95519440765e-05	0.000354534738996	5.7275176133e-05	6.00839468702e-05	4.34066652083e-05	7.40563732791e-05	0.000119570851312	0.378368532478	0.307189986091	0.0438157785602	4.54006391301e-06	0.0148653502342	9.9873719498
3900	1.08333333333	0.378246244261	0.309729813257	0.0438291245132	0.0862152331157	0.0454652495536	0.0410795660901	0.000147738423467	7.79092516351e-05	7.0393944452e-05	0.000355073030403	5.87302568017e-05	6.09587200791e-05	4.43087456114e-05	7.74383138467e-05	0.000123900589968	0.378246244261	0.309729813257	0.0438291245132	4.53902023008e-06	0.0151373837648	9.98717627315
3960	1.1	0.378113100604	0.312199074678	0.0438403227815	0.085819540771	0.0463780886129	0.0415635371165	0.000147060365065	7.9473492647e-05	7.12232772028e-05	0.000355555288292	6.0188467794e-05	6.18209781413e-05	4.52121941266e-05	8.09065001172e-05	0.000128293650274	0.378113100604	0.312199074678	0.0438403227815	4.53787479357e-06	0.0154093463617	9.98698183777
4020	1.11666666667	0.377969963663	0.314599414079	0.043849546933	0.0854233868412	0.0472891901128	0.0420402045557	0.000146381515691	8.10347561774e-05	7.20400945267e-05	0.000355982845047	6.16493782325e-05	6.267082155e-05	4.6116868213e-05	8.44611221054e-05	0.000132749127246	0.377969963663	0.314599414079	0.043849546933	4.53663557322e-06	0.0156812322065	9.98678864202
4080	1.13333333333	0.377817623998	0.31693245	0.0438569563291	0.0850268198689	0.0481983994261	0.0425096576051	0.000145701958527	8.25927772566e-05	7.28445492721e-05	0.000356357001634	6.31125703104e-05	6.35083562624e-05	4.70226287188e-05	8.81023441436e-05	0.00013726612309	0.377817623998	0.31693245	0.0438569563291	4.53530987536e-06	0.0159530359387	9.98659668385
4140	1.15	0.377656806496	0.319199774921	0.0438626972786	0.0846298847513	0.0491055679063	0.0429719856945	0.00014502177051	8.41473011642e-05	7.36367946861e-05	0.000356679028384	6.45776390172e-05	6.43336930479e-05	4.79293398024e-05	9.18303056589e-05	0.000141843747601	0.377656806496	0.319199774921	0.0438626972786	4.53390439794e-06	0.0162247526169	9.98640596076
