mcs	time(hr)	hep1.dict['APAP']	hep1.dict['APAPG']	hep1.dict['APAPS']	blood1.dict['APAP']	blood1.dict['APAPG']	blood1.dict['APAPS']	PBPKspeciesDictAPAP['CLiver']	PBPKspeciesDictAPAPG['CLiver']	PBPKspeciesDictAPAPS['CLiver']	PBPKspeciesDictAPAP['CVen']	PBPKspeciesDictAPAPG['CVen']	PBPKspeciesDictAPAPS['CVen']	PBPKspeciesDictAPAP['CTubules']	PBPKspeciesDictAPAPG['CTubules']	PBPKspeciesDictAPAPS['CTubules']	SUBCELLspeciesDict['APAP']	SUBCELLspeciesDict['APAPconj_Glu']	SUBCELLspeciesDict['APAPconj_Sul']	SUBCELLspeciesDict['NAPQI']	SUBCELLspeciesDict['NAPQIGSH']	SUBCELLspeciesDict['GSH']
600	0.166666666667	0.0199013815345	0.00362719287022	0.00221574864832	0.105034888224	0.000988439955003	0.00273641874828	0.000179987784461	1.69379070689e-06	4.68912716705e-06	0.000201390429916	5.74398276362e-07	1.85738886437e-06	2.88464860256e-06	6.73236779712e-08	2.71200575983e-07	0.0199013815345	0.00362719287022	0.00221574864832	3.03197508678e-07	0.000102296782457	9.99989979992
660	0.183333333333	0.0209993703796	0.00424669567601	0.00251907846176	0.105153138518	0.00122657519256	0.00332764007831	0.000180190418165	2.10185924998e-06	5.70224403819e-06	0.00020866933582	7.45005798234e-07	2.38831430988e-06	3.39707422572e-06	1.00019197841e-07	4.00507591474e-07	0.0209993703796	0.00424669567601	0.00251907846176	3.19738182577e-07	0.000120997376454	9.99988175435
720	0.2	0.0219710984568	0.00488539881201	0.00281525852773	0.105055386438	0.00148696896806	0.00395646743577	0.0001800229102	2.54807002366e-06	6.77980259794e-06	0.000215337253267	9.40338722683e-07	2.98649942864e-06	3.92805415497e-06	1.42589463526e-07	5.67379132444e-07	0.0219710984568	0.00488539881201	0.00281525852773	3.34354337107e-07	0.000140631354774	9.9998628862
780	0.216666666667	0.0228300187549	0.00553862468597	0.00310196969499	0.104815123201	0.00176818110443	0.00461766662075	0.000179611195118	3.02995514056e-06	7.91283352132e-06	0.000221539044608	1.16047939036e-06	3.64912847031e-06	4.47602115341e-06	1.96497473199e-07	7.76693975686e-07	0.0228300187549	0.00553862468597	0.00310196969499	3.4725619876e-07	0.000161089664335	9.99984330912
840	0.233333333333	0.023588398606	0.00620227820585	0.00337750776137	0.104480690829	0.00206880688568	0.0053064682881	0.000179038111805	3.54510747929e-06	9.09316405849e-06	0.000227371939503	1.40535801872e-06	4.37285709474e-06	5.03978095906e-06	2.63213000327e-07	1.03313605412e-06	0.023588398606	0.00620227820585	0.00337750776137	3.58634248057e-07	0.00018227527242	9.99982312408
900	0.25	0.0242573273985	0.00687278684603	0.00364067569431	0.104083955826	0.00238749958009	0.00601856076446	0.000178358266703	4.09121928045e-06	1.0313405726e-05	0.000232901504715	1.67478397266e-06	5.15397702574e-06	5.61838947687e-06	3.44203294663e-07	1.3411543299e-06	0.0242573273985	0.00687278684603	0.00364067569431	3.68659741025e-07	0.000204101993264	9.99980242064
960	0.266666666667	0.0248467695456	0.00754704419316	0.0038906910815	0.103645951917	0.00272298309069	0.00675006691491	0.000177607703205	4.66610382421e-06	1.15669146654e-05	0.000238172386015	1.96846909809e-06	5.98854616591e-06	6.2110713083e-06	4.40925585131e-07	1.70493454227e-06	0.0248467695456	0.00754704419316	0.0038906910815	3.77485839473e-07	0.000226493366324	9.99978127813
1020	0.283333333333	0.0253656408406	0.00822235788721	0.00412710740813	0.10318057313	0.00307405810708	0.00749751367262	0.000176810230116	5.26770597229e-06	1.28477394294e-05	0.000243215407818	2.28604633006e-06	6.87249344806e-06	6.81716588603e-06	5.54821045289e-07	2.12838074736e-06	0.0253656408406	0.00822235788721	0.00412710740813	3.85249028117e-07	0.000249381612244	9.99975976675
1080	0.3	0.0258218950002	0.0088964022759	0.00434974758611	0.102697004303	0.00343960382705	0.00825779864512	0.000175981586574	5.89410511803e-06	1.41505637583e-05	0.000248052251456	2.6270848271e-06	7.80170278513e-06	7.4360918853e-06	6.87309915081e-07	2.61510473714e-06	0.0258218950002	0.0088964022759	0.00434974758611	3.92070629533e-07	0.000272706677523	9.99973794857
1140	0.316666666667	0.0262226124817	0.00956717575657	0.00455864816969	0.102201323347	0.00381857675379	0.00902815643222	0.000175132187688	6.54351312529e-06	1.54706488623e-05	0.000252698538426	2.9911024055e-06	8.77207951182e-06	8.06732368336e-06	8.39787558104e-07	3.16842177274e-06	0.0262226124817	0.00956717575657	0.00455864816969	3.98058307536e-07	0.000296415370152	9.99971587845
1200	0.333333333333	0.0265740869547	0.0102329625879	0.00475401279009	0.101697557822	0.00421000765447	0.00980612617322	0.000174268935083	7.2142691167e-06	1.68037778104e-05	0.000257165863414	3.3775758306e-06	9.77960219557e-06	8.71037575882e-06	1.01362128544e-06	3.79135132627e-06	0.0265740869547	0.0102329625879	0.00475401279009	4.03307498238e-07	0.000320460583514	9.99969360487
1260	0.35	0.026881906875	0.0108922988554	0.00493617348038	0.101188381714	0.0046129974444	0.0105895211296	0.000173396410905	7.90483242073e-06	1.81462034076e-05	0.000261463135332	3.78594938805e-06	1.08203622845e-05	9.36479232611e-06	1.21014781287e-06	4.48662173992e-06	0.026881906875	0.0108922988554	0.00493617348038	4.07902737906e-07	0.000344800603159	9.99967117063
1320	0.366666666667	0.0271510309022	0.0115439422338	0.00510555871296	0.100675574983	0.00502671252237	0.011376400667	0.000172517665291	8.61377457833e-06	1.94946001829e-05	0.000265597462236	4.21564206305e-06	1.18905937009e-05	1.00301404229e-05	1.43067124472e-06	5.25667789453e-06	0.0271510309022	0.0115439422338	0.00510555871296	4.11918874914e-07	0.000369398489804	9.99964861352
1380	0.383333333333	0.0273858566951	0.0121868451801	0.00526266712159	0.100160326686	0.00545037990987	0.0121650447349	0.00017163473581	9.33977101355e-06	2.08460206578e-05	0.000269574735509	4.66605358359e-06	1.29866941714e-05	1.07060052762e-05	1.6764614984e-06	6.10369113605e-06	0.0273858566951	0.0121868451801	0.00526266712159	4.15422163811e-07	0.000394221531514	9.99962596689
1440	0.4	0.027590283093	0.0128201312055	0.00540804601878	0.0996434349738	0.00588328242435	0.0129539307896	0.000170748990171	1.00815927624e-05	2.21978558011e-05	0.000273400015787	5.1365695287e-06	1.41052398084e-05	1.13919871716e-05	1.94875309931e-06	7.02957084174e-06	0.027590283093	0.0128201312055	0.00540804601878	4.18471245671e-07	0.000419240758071	9.99960326014
1500	0.416666666667	0.0277677659633	0.0134430738937	0.00554227394519	0.0991254390775	0.00632475403037	0.0137417130227	0.000169861352403	1.08380985064e-05	2.35477994356e-05	0.000277077788131	5.62656566064e-06	1.52429942171e-05	1.20876993178e-05	2.24874428862e-06	8.03597712046e-06	0.0277677659633	0.0134430738937	0.00554227394519	4.21118022146e-07	0.000444430510945	9.99958051922
1560	0.433333333333	0.0279213681368	0.0140550783619	0.00566594659926	0.0986067064532	0.00677417545332	0.0145272037207	0.000168972452178	1.16082270568e-05	2.48938162959e-05	0.000280612130985	6.13541160775e-06	1.63969131981e-05	1.27927663661e-05	2.57759639612e-06	9.12433423665e-06	0.0279213681368	0.0140550783619	0.00566594659926	4.23408432066e-07	0.000469768062729	9.999557767
1620	0.45	0.0280538039193	0.0146556648883	0.00577966559232	0.0980874903443	0.00723097010014	0.0153093565661	0.000168082723454	1.23909903636e-05	2.62341134116e-05	0.000284006828272	6.66247400003e-06	1.75641459385e-05	1.35068233663e-05	2.93643343828e-06	1.02958444268e-05	0.0280538039193	0.0146556648883	0.00577966559232	4.2538313991e-07	0.000495233280475	9.9995350236
1680	0.466666666667	0.0281674786812	0.0152444544595	0.00588402955853	0.0975679678311	0.00769460030407	0.0160872516907	0.000167192469675	1.31854670811e-05	2.75671144972e-05	0.000287265443966	7.2071191401e-06	1.87420334374e-05	1.42295150106e-05	3.32634190805e-06	1.15515018442e-05	0.0281674786812	0.0152444544595	0.00588402955853	4.27078145218e-07	0.000520808327928	9.99951230677
1740	0.483333333333	0.0282645240169	0.0158211560144	0.00597962722151	0.0970482650061	0.00816456389367	0.0168600823059	0.000166301906915	1.39907966882e-05	2.88914370395e-05	0.000290391371912	7.76871527764e-06	1.99281047824e-05	1.49604950691e-05	3.74837072779e-06	1.28921064238e-05	0.0282645240169	0.0158211560144	0.00597962722151	4.28525321558e-07	0.000546477402162	9.99948963209
1800	0.5	0.0283468289372	0.0163855551901	0.00606703208113	0.0965284736513	0.00864039107456	0.0176271427426	0.000165411192449	1.48061741454e-05	3.02058718038e-05	0.000293387869307	8.34663454348e-06	2.11200717906e-05	1.56994259543e-05	4.20353134134e-06	1.43182775034e-05	0.0283468289372	0.0163855551901	0.00606703208113	4.29752892892e-07	0.000572226500636	9.99946701328
1860	0.516666666667	0.0284160675237	0.0169375043939	0.00614679843669	0.0960086623032	0.00912164160658	0.0183878177514	0.000164520443723	1.5630845057e-05	3.15093644989e-05	0.000296258079375	8.9402545905e-06	2.23158224337e-05	1.64459783713e-05	4.69279792419e-06	1.58304670784e-05	0.0284160675237	0.0169375043939	0.00614679843669	4.30785854556e-07	0.000598043215137	9.99944446236
1920	0.533333333333	0.0284737234345	0.0174769140473	0.0062194585077	0.0954888836119	0.00960790225533	0.0191415729287	0.000163629750957	1.64641013047e-05	3.28009993706e-05	0.000299005046918	9.54895998088e-06	2.35134133941e-05	1.71998310263e-05	5.21710769409e-06	1.7428972596e-05	0.0284737234345	0.0174769140473	0.0062194585077	4.3164634522e-07	0.000623916549472	9.9994219899
1980	0.55	0.0285211116149	0.018003744866	0.0062855204514	0.0949691792476	0.0100987844955	0.0198879461465	0.000162739185559	1.73052771115e-05	3.40799845166e-05	0.000301631729134	1.01721433534e-05	2.47110620328e-05	1.79606703751e-05	5.7773613065e-06	1.91139492231e-05	0.0285211116149	0.018003744866	0.0062855204514	4.32353975595e-07	0.000649836758162	9.99939960514
2040	0.566666666667	0.0285593975281	0.0185180010542	0.00634546710869	0.0944495831865	0.0105939224438	0.0206265398791	0.000161848805748	1.81537454997e-05	3.53456387368e-05	0.000304141003311	1.08092064e-05	2.59071379978e-05	1.87281903998e-05	6.37442332156e-06	2.08854215406e-05	0.0285593975281	0.0185180010542	0.00634546710869	4.32926118917e-07	0.000675795203677	9.99937731617
2100	0.583333333333	0.0285896141878	0.0190197243075	0.00639975533716	0.0939301239209	0.0110929709992	0.0213570143296	0.000160958660351	1.90089151043e-05	3.65973797551e-05	0.000306535672431	1.14595606751e-05	2.71001546569e-05	1.95020924046e-05	7.00912273086e-06	2.2743294637e-05	0.0285896141878	0.0190197243075	0.00639975533716	4.33378167739e-07	0.000701784230066	9.99935513005
2160	0.6	0.0286126772447	0.0195089885301	0.0064488158135	0.0934108259559	0.0115956041711	0.0220790812719	0.000160068791358	1.98702273076e-05	3.78347136675e-05	0.000308818469398	1.21226282614e-05	2.82887605013e-05	2.02820848268e-05	7.68225353407e-06	2.46873645853e-05	0.0286126772447	0.0195089885301	0.0064488158135	4.33723760961e-07	0.000727797051088	9.99933305292
2220	0.616666666667	0.0286293983487	0.0199858951832	0.00649305320689	0.0928917108314	0.0121015135743	0.0227924985313	0.000159179235681	2.0737153661e-05	3.90572254832e-05	0.000310992060324	1.27978423082e-05	2.94717306338e-05	2.1067883058e-05	8.39457535638e-06	2.67173282998e-05	0.0286293983487	0.0199858951832	0.00649305320689	4.33974984601e-07	0.000753827651155	9.99931109014
2280	0.633333333333	0.0286404969846	0.0204505691906	0.00653284664155	0.0923727978275	0.012610407076	0.023497065037	0.000158290026357	2.16091935654e-05	4.02645706474e-05	0.000313059047199	1.34846474599e-05	3.06479584334e-05	2.18592092737e-05	9.14681409926e-06	2.88327927771e-05	0.0286404969846	0.0204505691906	0.00653284664155	4.34142549393e-07	0.000779870697607	9.99928924633
2340	0.65	0.0286466109567	0.0209031553377	0.00656855038091	0.0918541044574	0.0131220075761	0.0241926163859	0.000157401193398	2.24858721824e-05	4.14564674388e-05	0.000315021970126	1.41825001894e-05	3.18164474617e-05	2.26557922706e-05	9.93966261768e-06	3.10332837337e-05	0.0286466109567	0.0209031553377	0.00656855038091	4.34235947906e-07	0.000805921463023	9.99926752549
2400	0.666666666667	0.028648305677	0.0213438151064	0.00660049467714	0.0913356468173	0.0136360519088	0.0248790208643	0.000156512764386	2.3366738551e-05	4.2632690153e-05	0.000316883309263	1.48908690466e-05	3.29763036637e-05	2.34573673084e-05	1.07737814182e-05	3.33182536564e-05	0.028648305677	0.0213438151064	0.00660049467714	4.34263593596e-07	0.000831975756395	9.99924593108
2460	0.683333333333	0.0286460823938	0.0217727238938	0.00662898674042	0.0908174398396	0.0141522898512	0.0255561758802	0.000155624764909	2.42513638891e-05	4.37930629884e-05	0.000318645486561	1.56092348354e-05	3.41267278973e-05	2.42636759577e-05	1.16497993725e-05	3.56870892859e-05	0.0286460823938	0.0217727238938	0.00662898674042	4.34232943866e-07	0.000858029862161	9.99922446603
2520	0.7	0.0286403854832	0.0221900685724	0.00665431178988	0.0902994974798	0.0146704832274	0.0262240047634	0.000154737218881	2.51393400585e-05	4.49374545626e-05	0.000320310867353	1.63370907269e-05	3.52670088161e-05	2.50744659511e-05	1.25683144423e-05	3.81391185571e-05	0.0286403854832	0.0221900685724	0.00665431178988	4.34150609025e-07	0.000884080486188	9.99920313286
2580	0.716666666667	0.0286316089085	0.0225960453506	0.00667673415607	0.089781832857	0.0151904050985	0.0268824538947	0.000153850148784	2.60302781768e-05	4.6065772994e-05	0.000321881761831	1.70739423179e-05	3.63965161211e-05	2.58894910401e-05	1.35298944115e-05	4.0673617022e-05	0.0286316089085	0.0225960453506	0.00667673415607	4.34022448746e-07	0.000910124707903	9.99918193369
2640	0.733333333333	0.028620101946	0.0229908578985	0.00669649840991	0.0892644583636	0.0157118390286	0.0275314901317	0.000152963575852	2.69238073594e-05	4.71779614897e-05	0.00032336042644	1.78193076428e-05	3.75146941856e-05	2.67085108535e-05	1.45350776225e-05	4.32898137803e-05	0.028620101946	0.0229908578985	0.00669649840991	4.33853657506e-07	0.000936159937885	9.9991608703
2700	0.75	0.0286061742576	0.0233747157088	0.00671383049856	0.0887473857507	0.016234578419	0.0281710984995	0.000152077520222	2.78195735788e-05	4.82739943888e-05	0.000324749065212	1.85727171434e-05	3.8621056057e-05	2.75312907618e-05	1.55843737134e-05	4.59868969457e-05	0.0286061742576	0.0233747157088	0.00671383049856	4.33648840236e-07	0.000962183880268	9.99913994416
2760	0.766666666667	0.028590100387	0.0237478326655	0.00672893887256	0.088230626198	0.0167584259028	0.02880128012	0.000151192001053	2.87172386271e-05	4.93538736136e-05	0.000326049831039	1.93337136046e-05	3.97151778291e-05	2.83576017429e-05	1.66782643544e-05	4.87640186749e-05	0.028590100387	0.0237478326655	0.00672893887256	4.33412079351e-07	0.000988194499432	9.99911915649
2820	0.783333333333	0.0285721237452	0.0241104257951	0.00674201559205	0.0877141903711	0.017283192794	0.0294220503544	0.00015030703662	2.96164791717e-05	5.04176254872e-05	0.000327264826905	2.01018520598e-05	4.07966933777e-05	2.91872202524e-05	1.781720398e-05	5.16202997852e-05	0.0285721237452	0.0241104257951	0.00674201559205	4.33146994117e-07	0.00101418999047	9.99909850826
2880	0.8	0.0285524601415	0.02446271418	0.00675323740265	0.08719808847	0.0178086985847	0.0300334371384	0.000149422644402	3.05169858947e-05	5.14652978803e-05	0.000328396107075	2.08766996697e-05	4.18652894492e-05	3.00199280964e-05	1.90016205167e-05	5.45548339887e-05	0.0285524601415	0.02446271418	0.00675323740265	4.32856793266e-07	0.00104016875303	9.99907800022
2940	0.816666666667	0.0285313009152	0.0248049180146	0.00676276677425	0.0866823302698	0.0183347704861	0.0306354794895	0.00014853884115	3.1418462705e-05	5.24969576532e-05	0.000329445678256	2.16578355812e-05	4.29207010885e-05	3.08555123076e-05	2.02319161028e-05	5.75666917669e-05	0.0285313009152	0.0248049180146	0.00676276677425	4.32544321603e-07	0.00106612936809	9.99905763295
3000	0.833333333333	0.0285088157097	0.0251372577878	0.00677075289745	0.0861669251563	0.0188612430079	0.031228226169	0.000147655642948	3.23206260183e-05	5.35126883631e-05	0.000330415500714	2.24448507656e-05	4.39627073922e-05	3.16937650241e-05	2.15084678013e-05	6.06549239115e-05	0.0285088157097	0.0251372577878	0.00677075289745	4.3221210131e-07	0.0010920705774	9.99903740687
3060	0.85	0.0284851551488	0.0254599535771	0.00677733263523	0.0856519964586	0.0193879575722	0.0318117344832	0.000146773261132	3.32232040957e-05	5.45125882104e-05	0.000331307357655	2.32373478437e-05	4.49911275721e-05	3.25344833407e-05	2.28316283021e-05	6.38185647551e-05	0.0284851551488	0.0254599535771	0.00677733263523	4.3186237143e-07	0.00111799126528	9.99901732224
3120	0.866666666667	0.0284604542806	0.0257732244715	0.0067826314473	0.0851376961472	0.0199147621612	0.0323860692153	0.000145891956118	3.41259364394e-05	5.54967682073e-05	0.000332123125823	2.4034940897e-05	4.60058173131e-05	3.33774688508e-05	2.42017266149e-05	6.70566351133e-05	0.0284604542806	0.0257732244715	0.0067826314473	4.31497139332e-07	0.00114389044326	9.9989973792
3180	0.883333333333	0.0284348321847	0.0260772880675	0.00678676425453	0.0846238399272	0.0204415109956	0.0329513016798	0.000145011412099	3.50285732421e-05	5.64653505585e-05	0.000332864829576	2.48372552706e-05	4.7006665414e-05	3.42225280483e-05	2.56190687505e-05	7.03681449612e-05	0.0284348321847	0.0260772880675	0.00678676425453	4.31118176018e-07	0.00116976723622	9.99897757778
3240	0.9	0.0284083936139	0.0263723599802	0.00678983621171	0.0841103871128	0.0209680642342	0.0335075088623	0.000144131559356	3.59308748717e-05	5.74184671864e-05	0.000333534230733	2.56439273686e-05	4.79935906896e-05	3.50694724814e-05	2.70839383911e-05	7.37520958633e-05	0.0284083936139	0.0263723599802	0.00678983621171	4.30727039052e-07	0.00119562086869	9.99895791791
3300	0.916666666667	0.0283812312751	0.0266586534493	0.00679194345289	0.0835973364091	0.0214942876913	0.0340547726381	0.000143252395671	3.68326113878e-05	5.83562583927e-05	0.000334133050532	2.64546044394e-05	4.89665391119e-05	3.59181182277e-05	2.85965975478e-05	7.7207483177e-05	0.0283812312751	0.0266586534493	0.00679194345289	4.30325106793e-07	0.00122145065309	9.99893839941
3360	0.933333333333	0.0283534273216	0.0269363790171	0.00679317379929	0.0830846922664	0.0220200525755	0.0345931790755	0.000142373928668	3.77335620934e-05	5.92788716637e-05	0.000334662981659	2.72689443567e-05	4.99254811786e-05	3.67682857469e-05	3.01572872058e-05	8.0733298047e-05	0.0283534273216	0.0269363790171	0.00679317379929	4.29913600711e-07	0.00124725597974	9.99891902206
3420	0.95	0.0283250545666	0.0272057442608	0.0067936074222	0.08257245989	0.0225452352474	0.0351228178139	0.000141496167267	3.86335151199e-05	6.01864606059e-05	0.00033512568275	2.80866153956e-05	5.08704094955e-05	3.76197998035e-05	3.1766227957e-05	8.43285292068e-05	0.0283250545666	0.0272057442608	0.0067936074222	4.2949360342e-07	0.00127303630795	9.99889978555
3480	0.966666666667	0.028296177546	0.0274669535713	0.00679331746109	0.0820606448925	0.0230697169944	0.0356437815116	0.000140619121088	3.95322670416e-05	6.10791839983e-05	0.000335522776221	2.8907296007e-05	5.1801336558e-05	3.84724893809e-05	3.34236206186e-05	8.79921646031e-05	0.028296177546	0.0274669535713	0.00679331746109	4.29066074494e-07	0.00129879115823	9.99888068952
3540	0.983333333333	0.0282668534591	0.0277202079711	0.00679237059859	0.0815492531399	0.0235933838211	0.0361561653521	0.000139742800181	4.04296225159e-05	6.19572049473e-05	0.000335855848176	2.97306745904e-05	5.27182927192e-05	3.93261875893e-05	3.51296468394e-05	9.17231928577e-05	0.0282668534591	0.0277202079711	0.00679237059859	4.28631864451e-07	0.00132452010529	9.99886173354
3600	1.0	0.0282371330022	0.0279657049684	0.00679082759426	0.0810382907305	0.0241161262532	0.0366600666044	0.000138867214996	4.13253939475e-05	6.28206901333e-05	0.000336126448721	3.05564492667e-05	5.36213243301e-05	4.01807315741e-05	3.68844696913e-05	9.55206045808e-05	0.0282371330022	0.0279657049684	0.00679082759426	4.28191727134e-07	0.00135022277191	9.99884291716
3660	1.01666666667	0.0282070611062	0.0282036384411	0.00678874377933	0.0805277637463	0.024637839154	0.0371555842315	0.000137992375956	4.22194011743e-05	6.36698091391e-05	0.000336336092743	3.13843276506e-05	5.4510492039e-05	4.10359624238e-05	3.86882342487e-05	9.9383393548e-05	0.0282070611062	0.0282036384411	0.00678874377933	4.2774633069e-07	0.00137589882346	9.99882423987
3720	1.03333333333	0.0281766775905	0.0284341985478	0.0067861695143	0.0800176783433	0.0251584215518	0.0376428185416	0.000137118293609	4.31114711712e-05	6.45047338529e-05	0.000336486260367	3.22140266246e-05	5.53858692392e-05	4.18917250803e-05	4.05410681533e-05	0.000103310557752	0.0281766775905	0.0284341985478	0.0067861695143	4.27296267271e-07	0.00140154796306	9.99880570114
3780	1.05	0.0281460177412	0.0286575716625	0.00678315061178	0.0795080405602	0.0256777764784	0.0381218708773	0.000136244978304	4.40014377734e-05	6.53256379353e-05	0.000336578397841	3.30452721144e-05	5.62475406518e-05	4.27478682512e-05	4.24430821664e-05	0.00010730110034	0.0281460177412	0.0286575716625	0.00678315061178	4.2684206165e-07	0.00142716992727	9.9987873004
3840	1.06666666667	0.0281151128245	0.0288739403296	0.00677972872644	0.0789988563798	0.0261958108158	0.0385928433394	0.000135372440292	4.4889141414e-05	6.61326963464e-05	0.00033661391817	3.38777988656e-05	5.70956010348e-05	4.36042443228e-05	4.43943707068e-05	0.000111354030451	0.0281151128245	0.0288739403296	0.00677972872644	4.26384178833e-07	0.00145276448233	9.99876903707
3900	1.08333333333	0.0280839905409	0.0290834832359	0.00677594171434	0.078490131677	0.0267124351523	0.0390558385421	0.000134500689642	4.57744288771e-05	6.69260849257e-05	0.000336594201837	3.47113502241e-05	5.79301540075e-05	4.44607092762e-05	4.63950123768e-05	0.000115468363953	0.0280839905409	0.0290834832359	0.00677594171434	4.25923030818e-07	0.00147833142071	9.99875091052
3960	1.1	0.0280526754278	0.0292863751993	0.0067718239635	0.0779818721898	0.027227563646	0.0395109593945	0.000133629736184	4.66571530637e-05	6.77059800184e-05	0.000336520597608	3.55456779179e-05	5.87513109812e-05	4.53171226041e-05	4.84450704737e-05	0.000119643124096	0.0280526754278	0.0292863751993	0.0067718239635	4.2545898258e-07	0.00150387055819	9.99873292011
4020	1.11666666667	0.0280211892167	0.0294827871693	0.00676740669778	0.0774740835908	0.0277411138949	0.0399583089082	0.000132759589641	4.75371727704e-05	6.84725581451e-05	0.000336394423095	3.63805418427e-05	5.95591901871e-05	4.61733472301e-05	5.05445934895e-05	0.000123877342089	0.0280211892167	0.0294827871693	0.00676740669778	4.24992357375e-07	0.00152938173112	9.99871506521
4080	1.13333333333	0.0279895511495	0.0296728862404	0.00676271825588	0.0769667713819	0.028253006815	0.0403979900262	0.00013189025944	4.84143524781e-05	6.92259957089e-05	0.000336216965672	3.72157098506e-05	6.03539157943e-05	4.702924943e-05	5.26936155971e-05	0.000128170057604	0.0279895511495	0.0296728862404	0.00676271825588	4.24523441448e-07	0.00155486479415	9.99869734514
