mcs	time(hr)	hep1.dict['APAP']	hep1.dict['APAPG']	hep1.dict['APAPS']	blood1.dict['APAP']	blood1.dict['APAPG']	blood1.dict['APAPS']	PBPKspeciesDictAPAP['CLiver']	PBPKspeciesDictAPAPG['CLiver']	PBPKspeciesDictAPAPS['CLiver']	PBPKspeciesDictAPAP['CVen']	PBPKspeciesDictAPAPG['CVen']	PBPKspeciesDictAPAPS['CVen']	PBPKspeciesDictAPAP['CTubules']	PBPKspeciesDictAPAPG['CTubules']	PBPKspeciesDictAPAPS['CTubules']	SUBCELLspeciesDict['APAP']	SUBCELLspeciesDict['APAPconj_Glu']	SUBCELLspeciesDict['APAPconj_Sul']	SUBCELLspeciesDict['NAPQI']	SUBCELLspeciesDict['NAPQIGSH']	SUBCELLspeciesDict['GSH']
1080	0.3	0.308806280139	0.0984448489331	0.0395594896545	0.100594599234	0.00270812036056	0.00636279649878	0.000172378905248	4.64063504986e-06	1.09032880803e-05	0.000236977307238	2.05260738406e-06	6.00107690482e-06	6.79272414281e-06	5.29970199285e-07	2.02205139443e-06	0.308806280139	0.0984448489331	0.0395594896545	3.86074246443e-06	0.00269242894703	9.99741344199
1140	0.316666666667	0.315473257498	0.10651231257	0.0417058684828	0.100594643419	0.00302031490172	0.00697677877255	0.000172378980963	5.17561161559e-06	1.19554081046e-05	0.000242379576847	2.3457478473e-06	6.75670129304e-06	7.39579641338e-06	6.49050780693e-07	2.44763541149e-06	0.315473257498	0.10651231257	0.0417058684828	3.9280234605e-06	0.00292607373543	9.9971959684
1200	0.333333333333	0.321550812101	0.114639188711	0.0437712651107	0.100555454304	0.00334576776339	0.00760336737015	0.000172311826495	5.73330763934e-06	1.30291303255e-05	0.000247592541553	2.65912462068e-06	7.54649498527e-06	8.01261227694e-06	7.8531234472e-07	2.92738174223e-06	0.321550812101	0.114639188711	0.0437712651107	3.98888191165e-06	0.00316355256458	9.99697597341
1260	0.35	0.327090811153	0.122810057309	0.0457557164361	0.100482100996	0.00368399826319	0.0082411680303	0.000172186128267	6.3128994238e-06	1.41220655367e-05	0.000252625354398	2.99260930232e-06	8.36822925803e-06	8.64268969742e-06	9.39955779415e-07	3.46378358871e-06	0.327090811153	0.122810057309	0.0457557164361	4.0439697422e-06	0.00340449998649	9.99675383642
1320	0.366666666667	0.332140308718	0.131011141944	0.0476598193786	0.100378648124	0.00403455414039	0.0088888832726	0.000172008851425	6.91361197497e-06	1.52319903759e-05	0.000257485542326	3.34604661506e-06	9.2197102617e-06	9.28557005871e-06	1.11417467185e-06	4.0591729892e-06	0.332140308718	0.131011141944	0.0476598193786	4.09386326212e-06	0.00364858735652	9.99652989789
1380	0.383333333333	0.336742027052	0.139230126332	0.0494846170525	0.100248431951	0.00439700886359	0.00954530334463	0.00017178571299	7.53471438865e-06	1.63568318114e-05	0.000262179502721	3.71925766471e-06	1.00987902196e-05	9.94081398382e-06	1.30915367533e-06	4.71572316502e-06	0.336742027052	0.139230126332	0.0494846170525	4.13907341213e-06	0.00389551861178	9.99630446376
1440	0.4	0.340934786378	0.147455994399	0.051231505601	0.100094248843	0.0047709591359	0.0102092986294	0.000171521504817	8.17551557528e-06	1.74946541314e-05	0.000266712834695	4.11204278995e-06	1.10033760742e-05	1.06079984321e-05	1.5260670752e-06	5.43545171395e-06	0.340934786378	0.147455994399	0.051231505601	4.18005440501e-06	0.00414502661458	9.99607780929
1500	0.416666666667	0.344753888387	0.155678890408	0.0529021576736	0.0999184853208	0.00515602262516	0.0108798131992	0.000171220316446	8.83536037048e-06	1.86436478982e-05	0.00027109056114	4.52418407553e-06	1.19314360503e-05	1.12867146491e-05	1.76607752803e-06	6.22022445867e-06	0.344753888387	0.155678890408	0.0529021576736	4.2172110429e-06	0.00439686997335	9.99585018245
1560	0.433333333333	0.34823145854	0.163889996231	0.054498459397	0.0997232090062	0.00555183592474	0.0115558592721	0.000170885690953	9.51362604063e-06	1.98021204486e-05	0.000275317278424	4.95544758356e-06	1.28810045165e-05	1.19765666876e-05	2.03033495336e-06	7.07175979417e-06	0.34823145854	0.163889996231	0.054498459397	4.25090493781e-06	0.00465083026872	9.99562180679
1620	0.45	0.351396751815	0.172081423326	0.0560224583521	0.0995102332596	0.00595805273659	0.0122365123841	0.000170520735714	1.02097191694e-05	2.09684876214e-05	0.000279397258079	5.40558534496e-06	1.38501854509e-05	1.26771703143e-05	2.3199755607e-06	7.99163340652e-06	0.351396751815	0.172081423326	0.0560224583521	4.28145982152e-06	0.00490670962475	9.99539288407
1680	0.466666666667	0.354276426129	0.180246117371	0.0574763205772	0.0992811639857	0.0063743422616	0.0129209071335	0.000170128202606	1.09230728995e-05	2.2141266464e-05	0.000283334516527	5.87433714439e-06	1.48371547654e-05	1.33881521771e-05	2.63612099723e-06	8.98128325858e-06	0.354276426129	0.180246117371	0.0574763205772	4.30916609579e-06	0.00516432857532	9.99516359649
1740	0.483333333333	0.356894787172	0.188377773836	0.0588622950089	0.0990374342517	0.00680038777835	0.0136082333856	0.000169710547334	1.1653144497e-05	2.33190687295e-05	0.000287132863475	6.36143212505e-06	1.58401616927e-05	1.41091491526e-05	2.97987760336e-06	1.00420147571e-05	0.356894787172	0.188377773836	0.0588622950089	4.33428474689e-06	0.00542352418388	9.99493410867
1800	0.5	0.359274007963	0.196470763048	0.0601826840789	0.0987803304852	0.00723588539086	0.0142977328538	0.000169269974319	1.23994132058e-05	2.45005950183e-05	0.000290795935988	6.86659023525e-06	1.6857529407e-05	1.48398078172e-05	3.35233576542e-06	1.1175006031e-05	0.359274007963	0.196470763048	0.0601826840789	4.35705072629e-06	0.0056841483818	9.99470456941
1860	0.516666666667	0.361434326031	0.204520063506	0.0614398194261	0.0985110127786	0.00768054292591	0.0149886959916	0.000168808471497	1.31613783578e-05	2.56846294512e-05	0.000294327222921	7.38952353441e-06	1.78876550195e-05	1.55797840061e-05	3.7545693557e-06	1.2381313264e-05	0.361434326031	0.204520063506	0.0614398194261	4.37767588108e-06	0.00594606649558	9.9944751133
1920	0.533333333333	0.363394220779	0.212521202413	0.0626360418736	0.098230531001	0.00813407896189	0.0156804591435	0.000168327837923	1.39385577091e-05	2.68700347883e-05	0.00029773008279	7.92993737396e-06	1.89290090639e-05	1.63287424351e-05	4.18763525143e-06	1.36618760335e-05	0.363394220779	0.212521202413	0.0626360418736	4.39635150276e-06	0.00620915593826	9.99424586204
1980	0.55	0.365170573244	0.220470202517	0.063773684973	0.0979398378762	0.00859622197277	0.0163724019166	0.000167829706185	1.47304859725e-05	2.80557479244e-05	0.000301007757162	8.48753146581e-06	1.99801345712e-05	1.70863563679e-05	4.65257292504e-06	1.50175226191e-05	0.365170573244	0.220470202517	0.063773684973	4.41325055228e-06	0.00647330504382	9.99401692574
2040	0.566666666667	0.366778810204	0.228363534507	0.0648550615381	0.0976397998184	0.0090667095724	0.0170639447416	0.000167315560969	1.55367135233e-05	2.92407757093e-05	0.000304163380939	9.06200084976e-06	2.10396458122e-05	1.78523073178e-05	5.15040409895e-06	1.64489752486e-05	0.366778810204	0.228363534507	0.0648550615381	4.42852960823e-06	0.00673841202658	9.99378840399
2100	0.583333333333	0.368233034349	0.236198074307	0.0658824526924	0.0973312060737	0.00954528784612	0.0177545465973	0.000166786754728	1.63568052531e-05	3.04241910491e-05	0.000307199990476	9.65303676954e-06	2.21062267777e-05	1.86262847762e-05	5.68213245873e-06	1.79568552575e-05	0.368233034349	0.236198074307	0.0658824526924	4.44233057822e-06	0.00700438405027	9.99356038686
2160	0.6	0.369546142004	0.243971064684	0.0668580990312	0.0970147765529	0.0100317107582	0.0184437028809	0.000166244521101	1.71903395552e-05	3.16051292568e-05	0.00031012053014	1.02603274663e-05	2.31786294516e-05	1.94079859609e-05	6.24874341915e-06	1.95416881414e-05	0.369546142004	0.243971064684	0.0668580990312	4.45478220662e-06	0.00727113639359	9.9933329558
2220	0.616666666667	0.370729929714	0.251680080692	0.0677841935656	0.0966911686292	0.0105257396252	0.019130943408	0.000165689986563	1.80369074217e-05	3.27827846239e-05	0.000312927857773	1.08835588968e-05	2.42556719257e-05	2.01971155824e-05	6.85120393819e-06	2.12039084864e-05	0.370729929714	0.251680080692	0.0677841935656	4.46600140658e-06	0.00753859170082	9.99310618441
2280	0.633333333333	0.371795190866	0.259322998526	0.068662876171	0.0963609831002	0.0110271426468	0.0198158305275	0.000165124180641	1.88961116396e-05	3.39564071919e-05	0.000315624749316	1.15224153843e-05	2.53362363938e-05	2.09933856233e-05	7.49046237428e-06	2.29438647651e-05	0.371795190866	0.259322998526	0.068662876171	4.47609443995e-06	0.00780667930776	9.99288013921
2340	0.65	0.372751803348	0.266897967397	0.069496229303	0.0960247694604	0.0115356944866	0.0204979573442	0.000164548044947	1.97675660722e-05	3.5125299705e-05	0.000318213902826	1.21765802062e-05	2.64192670613e-05	2.17965151294e-05	8.16744838294e-06	2.4761823989e-05	0.372751803348	0.266897967397	0.069496229303	4.48515796485e-06	0.00807533463438	9.99265488024
2400	0.666666666667	0.373608809173	0.274403384118	0.0702862747848	0.0956830305947	0.0120511758959	0.0211769460375	0.000163962441227	2.06508950152e-05	3.62888147298e-05	0.000320697942013	1.28457361265e-05	2.7503767996e-05	2.26062300121e-05	8.88307284881e-06	2.66579762112e-05	0.373608809173	0.274403384118	0.0702862747848	4.49327996837e-06	0.00834449863692	9.99243046164
2460	0.683333333333	0.374374486844	0.281837870109	0.0710349714967	0.0953362269806	0.0125733733765	0.0218524462699	0.000163368158554	2.15457326179e-05	3.74463519281e-05	0.000323079419407	1.35295658764e-05	2.85888009439e-05	2.34222628584e-05	9.6382278499e-06	2.86324388747e-05	0.374374486844	0.281837870109	0.0710349714967	4.50054059835e-06	0.00861411731277	9.99220693224
2520	0.7	0.375056417186	0.289200250564	0.0717442138257	0.0949847804633	0.0131020788754	0.0225241336795	0.000162765919802	2.24517223609e-05	3.85973554731e-05	0.000325360819225	1.42277525882e-05	2.96734831308e-05	2.42443527501e-05	1.04337866508e-05	3.06852610023e-05	0.375056417186	0.289200250564	0.0717442138257	4.50701290698e-06	0.00888414125269	9.99198433598
2580	0.716666666667	0.375661543287	0.29648953557	0.0724158307552	0.0946290776612	0.0136370895102	0.0231917084496	0.00016215638748	2.33685165846e-05	3.97413115992e-05	0.000327544559994	1.49399801862e-05	3.07569850632e-05	2.50722450898e-05	1.12706037223e-05	3.28164272294e-05	0.375661543287	0.29648953557	0.0724158307552	4.51276351668e-06	0.00915452523521	9.99176271234
2640	0.733333333333	0.376196225083	0.303704902964	0.0730515854894	0.094269473044	0.0141782073185	0.0238548939522	0.000161540169008	2.4295776061e-05	4.08777462764e-05	0.000329632996966	1.56659337392e-05	3.18385283454e-05	2.59056914339e-05	1.21495147839e-05	3.50258616769e-05	0.376196225083	0.303704902964	0.0730515854894	4.51785321768e-06	0.00942522785893	9.9915420968
2700	0.75	0.376666289132	0.310845682777	0.0736531755268	0.0939062917214	0.0147252390314	0.0245134354598	0.000160917821494	2.52331696042e-05	4.20062230038e-05	0.000331628424364	1.64052997773e-05	3.29173835201e-05	2.67444493311e-05	1.3071336869e-05	3.73134316669e-05	0.376666289132	0.310845682777	0.0736531755268	4.52233750488e-06	0.00969621120888	9.99132252113
2760	0.766666666667	0.377077073993	0.317911343087	0.0742222331064	0.0935398319752	0.0152779958657	0.0251670989225	0.000160289856073	2.61803737155e-05	4.31263407136e-05	0.00033353307748	1.71577665761e-05	3.39928679448e-05	2.75882821675e-05	1.40368684076e-05	3.96789512814e-05	0.377077073993	0.317911343087	0.0742222331064	4.52626706137e-06	0.0099674405534	9.99110401371
2820	0.783333333333	0.377433471649	0.324901477158	0.0747603259619	0.0931703675593	0.0158362933346	0.0258156698067	0.00015965674185	2.71370722582e-05	4.42377317808e-05	0.000335349134633	1.79230244113e-05	3.5064343709e-05	2.84369590162e-05	1.50468893274e-05	4.21221847681e-05	0.377433471649	0.324901477158	0.0747603259619	4.52968819394e-06	0.0102388840686	9.9908865999
2880	0.8	0.377739965304	0.331815791738	0.0752689583301	0.092798149793	0.0163999510736	0.026458951992	0.000159018909485	2.81029561597e-05	4.53400601335e-05	0.000337078719024	1.87007657872e-05	3.61312155989e-05	2.92902544928e-05	1.61021611697e-05	4.46428497949e-05	0.377739965304	0.331815791738	0.0752689583301	4.53264322665e-06	0.0105105125878	9.99067030223
2940	0.816666666667	0.378000663924	0.338654096403	0.0757495721651	0.092423409468	0.0169687926804	0.0270967667235	0.000158376754464	2.90777231371e-05	4.64330194574e-05	0.00033872390048	1.94906856393e-05	3.7192929115e-05	3.01479486146e-05	1.72034272196e-05	4.72406205564e-05	0.378000663924	0.338654096403	0.0757495721651	4.5351708561e-06	0.0107822993732	9.99045514068
3000	0.833333333333	0.378219333779	0.345416293854	0.0762035485184	0.0920463585859	0.0175426455674	0.0277289516173	0.000157730640073	3.00610774442e-05	4.75163314914e-05	0.000340286697109	2.02924815151e-05	3.82489685441e-05	3.10098266654e-05	1.83514126477e-05	4.99151307378e-05	0.378219333779	0.345416293854	0.0762035485184	4.53730647333e-06	0.011054219908	9.99024113289
3060	0.85	0.37839942728	0.352102371073	0.0766322090514	0.0916671919441	0.0181213408252	0.0283553597156	0.000157080900115	3.10527296381e-05	4.85897444087e-05	0.000341769076876	2.11058537349e-05	3.92988550907e-05	3.1875679063e-05	1.95468246633e-05	5.26659763374e-05	0.37839942728	0.352102371073	0.0766322090514	4.53908245517e-06	0.011326251707	9.99002829438
3120	0.866666666667	0.378544109343	0.358712391261	0.0770368176483	0.0912860885823	0.0187047130962	0.0289758585899	0.000156427841395	3.20523963617e-05	4.96530312797e-05	0.000343172959094	2.19305055325e-05	4.03421450677e-05	3.27453012326e-05	2.07903526777e-05	5.54927183549e-05	0.378544109343	0.358712391261	0.0770368176483	4.54052842846e-06	0.0115983741437	9.98981663872
3180	0.883333333333	0.378656281501	0.365246486491	0.0774185821068	0.0909032131047	0.0192926004567	0.0295903294898	0.000155771745976	3.30598001426e-05	5.07059886138e-05	0.000344500215857	2.27661431806e-05	4.13784281492e-05	3.3618493482e-05	2.20826684749e-05	5.83948853472e-05	0.378656281501	0.365246486491	0.0774185821068	4.54167150997e-06	0.0118705682923	9.9896061777
3240	0.9	0.378738603957	0.371704851003	0.0777786558826	0.0905187168872	0.0198848443075	0.0301986665349	0.000155112873258	3.40746692054e-05	5.17484349743e-05	0.0003457526734	2.36124760992e-05	4.24073256846e-05	3.44950608824e-05	2.34244263911e-05	6.13719758583e-05	0.378738603957	0.371704851003	0.0777786558826	4.54253652435e-06	0.0121428167842	9.98939692149
3300	0.916666666667	0.378793515775	0.378087735083	0.0781181398714	0.0901327391813	0.0204812892717	0.0308007759484	0.000154451461861	3.5096737296e-05	5.27802096653e-05	0.000346932113406	2.44692169504e-05	4.34284890753e-05	3.53748131508e-05	2.48162634999e-05	6.44234607257e-05	0.378793515775	0.378087735083	0.0781181398714	4.54314620216e-06	0.0124151036761	9.98918887877
3360	0.933333333333	0.378823253341	0.384395439488	0.0784380842114	0.0897454081234	0.0210817830989	0.0313965753299	0.00015378773136	3.61257435182e-05	5.38011714853e-05	0.000348040274259	2.53360817205e-05	4.44415982137e-05	3.62575645375e-05	2.62587998038e-05	6.75487852698e-05	0.378823253341	0.384395439488	0.0784380842114	4.54352136022e-06	0.0126874143301	9.98898205689
3420	0.95	0.378829867286	0.390628310346	0.0787394900931	0.0893568416583	0.0216861765753	0.0319859929657	0.000153121883866	3.71614321794e-05	5.4811197546e-05	0.000349078852242	2.62127897899e-05	4.54463599835e-05	3.71431337151e-05	2.77526384308e-05	7.0747371369e-05	0.378829867286	0.390628310346	0.0787394900931	4.5436810657e-06	0.0129597353034	9.98877646194
3480	0.966666666667	0.378815237958	0.396786734511	0.0790233115657	0.0889671483841	0.0222943234395	0.0325689671753	0.000152454105471	3.82035526459e-05	5.58101821516e-05	0.000350049502697	2.70990639921e-05	4.64425068205e-05	3.80313436719e-05	2.92983658342e-05	7.40186194266e-05	0.378815237958	0.396786734511	0.0790233115657	4.54364278564e-06	0.0132320542485	9.98857209889
3540	0.983333333333	0.378781089609	0.402871135316	0.079290457331	0.0885764283252	0.0229060803029	0.0331454456916	0.000151784567578	3.92518592071e-05	5.67980357371e-05	0.000350953841129	2.7994630664e-05	4.74297953341e-05	3.89220216076e-05	3.08965519976e-05	7.73619102324e-05	0.378781089609	0.402871135316	0.079290457331	4.54342252336e-06	0.0135043598208	9.98836897168
3600	1.0	0.37872900338	0.408881968698	0.0795417925155	0.0881847736409	0.0235213065749	0.0337153850739	0.000151113428111	4.03061109467e-05	5.77746838627e-05	0.000351793444282	2.88992196858e-05	4.84080049863e-05	3.9814998832e-05	3.25477506419e-05	8.07766067243e-05	0.37872900338	0.408881968698	0.0795417925155	4.54303494264e-06	0.0137766415947	9.98816708331
3660	1.01666666667	0.378660429193	0.414819719662	0.0797781404155	0.0877922692733	0.0241398643913	0.0342787501519	0.000150440832627	4.1366071621e-05	5.87400662603e-05	0.000352569851166	2.9812564514e-05	4.93769368286e-05	4.0710110666e-05	3.42524994348e-05	8.42620556541e-05	0.378660429193	0.414819719662	0.0797781404155	4.54249348131e-06	0.0140488899869	9.98796643593
3720	1.03333333333	0.37857669666	0.42068489905	0.0800002842098	0.0873989935416	0.024761618548	0.0348355134988	0.000149766915333	4.24315095439e-05	5.96941359316e-05	0.000353284564057	3.07344022064e-05	5.03364122951e-05	4.1607196346e-05	3.60113202029e-05	8.78175891605e-05	0.37857669666	0.42068489905	0.0800002842098	4.54181045475e-06	0.0143210961857	9.98776703089
3780	1.05	0.378479025058	0.426478040595	0.0802089686348	0.0870050186857	0.0253864364366	0.0353856549332	0.00014909180002	4.35021974777e-05	6.06368582935e-05	0.000353939049451	3.16644734407e-05	5.12862720487e-05	4.25060989305e-05	3.78247191446e-05	9.14425262559e-05	0.378479025058	0.426478040595	0.0802089686348	4.54099715058e-06	0.0145932520866	9.98756886885
3840	1.06666666667	0.378368532492	0.432199698227	0.0804049016184	0.0866104113655	0.0260141879837	0.0359291610468	0.000148415600916	4.45779125288e-05	6.15682103698e-05	0.000354534739	3.26025225268e-05	5.22263748816e-05	4.34066652086e-05	3.96931870453e-05	9.51361742272e-05	0.378368532492	0.432199698227	0.0804049016184	4.54006391507e-06	0.0148653502334	9.9873719498
3900	1.08333333333	0.378246244274	0.437850443621	0.0805887558721	0.0862152331172	0.0266447455933	0.0364660247587	0.00014773842347	4.56584360487e-05	6.24881800265e-05	0.000355073030408	3.35482974138e-05	5.31565966652e-05	4.43087456117e-05	4.16171994917e-05	9.88978299587e-05	0.378246244274	0.437850443621	0.0805887558721	4.53902023214e-06	0.015137383764	9.98717627315
3960	1.1	0.378113100617	0.443430863952	0.0807611704358	0.0858195407726	0.0272779840918	0.0369962448928	0.000147060365068	4.67435535397e-05	6.33967652484e-05	0.000355555288296	3.45015496922e-05	5.40768293508e-05	4.52121941269e-05	4.35972170885e-05	0.000102726781177	0.378113100617	0.443430863952	0.0807611704358	4.53787479558e-06	0.0154093463608	9.98698183777
4020	1.11666666667	0.377969963676	0.448941559857	0.0809227521769	0.0854233868428	0.0279137806749	0.0375198257791	0.000146381515694	4.78330545644e-05	6.42939734551e-05	0.000355982845052	3.54620345908e-05	5.49869800169e-05	4.61168682133e-05	4.56336856738e-05	0.000106622307623	0.377969963676	0.448941559857	0.0809227521769	4.53663557522e-06	0.0156812322057	9.98678864202
4080	1.13333333333	0.377817624011	0.45438314356	0.0810740772408	0.0850268198705	0.0285520148573	0.0380367768761	0.00014570195853	4.89267326595e-05	6.51798208549e-05	0.000356357001638	3.64295109706e-05	5.58869699631e-05	4.70226287192e-05	4.77270365349e-05	0.000110583682157	0.377817624011	0.45438314356	0.0810740772408	4.53530987734e-06	0.0159530359378	9.98659668385
4140	1.15	0.377656806509	0.45975623718	0.0812156924528	0.0846298847529	0.0291925684245	0.0385471124147	0.000145021770513	5.00243852523e-05	6.60543318338e-05	0.000356679028389	3.74037413138e-05	5.67767338477e-05	4.79293398028e-05	4.98776866239e-05	0.000114610171794	0.377656806509	0.45975623718	0.0812156924528	4.53390439993e-06	0.016224752616	9.98640596077
