mcs	time(hr)	hep1.dict['APAP']	hep1.dict['APAPG']	hep1.dict['APAPS']	blood1.dict['APAP']	blood1.dict['APAPG']	blood1.dict['APAPS']	PBPKspeciesDictAPAP['CLiver']	PBPKspeciesDictAPAPG['CLiver']	PBPKspeciesDictAPAPS['CLiver']	PBPKspeciesDictAPAP['CVen']	PBPKspeciesDictAPAPG['CVen']	PBPKspeciesDictAPAPS['CVen']	PBPKspeciesDictAPAP['CTubules']	PBPKspeciesDictAPAPG['CTubules']	PBPKspeciesDictAPAPS['CTubules']	SUBCELLspeciesDict['APAP']	SUBCELLspeciesDict['APAPconj_Glu']	SUBCELLspeciesDict['APAPconj_Sul']	SUBCELLspeciesDict['NAPQI']	SUBCELLspeciesDict['NAPQIGSH']	SUBCELLspeciesDict['GSH']
1200	0.333333333333	0.33092072145	0.125963925021	0.0574074590738	0.117590282911	0.000909723026101	0.00380255241571	0.000201502708797	1.55890137753e-06	6.51605381956e-06	0.000295041621185	7.18903703924e-07	3.68327635435e-06	9.84809957347e-06	2.10120746778e-07	1.37122674694e-06	0.33092072145	0.125963925021	0.0574074590738	4.08148674911e-06	0.00325042821633	9.99689326039
1320	0.366666666667	0.341513798606	0.144925495056	0.064002474652	0.1164825303	0.00110303695616	0.00452793185921	0.000199604463923	1.89016412807e-06	7.75906403395e-06	0.000305016363728	9.08906549808e-07	4.57605670151e-06	1.13626515341e-05	2.99112856352e-07	1.92549204216e-06	0.341513798606	0.144925495056	0.064002474652	4.18531915846e-06	0.00374650456569	9.9964371961
1440	0.4	0.350235555534	0.164232734806	0.0704118939953	0.115311722071	0.00131160465723	0.00529474769963	0.000197598166941	2.24756574063e-06	9.07307965809e-06	0.000314186280644	1.12235139299e-06	5.55269244392e-06	1.29269054402e-05	4.11101916144e-07	2.61082930083e-06	0.350235555534	0.164232734806	0.0704118939953	4.26984790116e-06	0.00425381423627	9.99597540807
1560	0.433333333333	0.357398550678	0.183798455319	0.0766197379024	0.114098219371	0.00153479701117	0.00609899678411	0.000195518708714	2.63002815835e-06	1.04512408892e-05	0.000322610272641	1.35912816092e-06	6.60748611805e-06	1.45368440438e-05	5.4886601074e-07	3.43920976578e-06	0.357398550678	0.183798455319	0.0766197379024	4.33864570962e-06	0.00477026328965	9.99551004554
1680	0.466666666667	0.363261723249	0.20355141817	0.082615884675	0.112856315109	0.00177204966211	0.00693691127786	0.000193390581571	3.036584301e-06	1.18870911657e-05	0.00033033753156	1.61905092104e-06	7.73467020802e-06	1.6188736335e-05	7.15168654038e-07	4.42177970704e-06	0.363261723249	0.20355141817	0.082615884675	4.39456096481e-06	0.00529414126295	9.99504285105
1800	0.5	0.368040110345	0.223433212045	0.0883945856471	0.111596576254	0.00202285005996	0.00780493746839	0.000191231893069	3.46635586275e-06	1.33745408458e-05	0.000337411397393	1.90187264281e-06	8.92850018543e-06	1.78790936467e-05	9.12750084871e-07	5.56885265817e-06	0.368040110345	0.223433212045	0.0883945856471	4.43988392234e-06	0.00582404470832	9.99457524122
1920	0.533333333333	0.371912659584	0.243395814851	0.093953382898	0.110327066928	0.00228672738673	0.00869972159958	0.000189056461887	3.91853604991e-06	1.4907842933e-05	0.000343871200154	2.20729716783e-06	1.01833218888e-05	1.96046424849e-05	1.14432025858e-06	6.88991444825e-06	0.371912659584	0.243395814851	0.093953382898	4.47646943863e-06	0.00635881791945	9.99410836959
2040	0.566666666667	0.375028541407	0.26339967012	0.0992923058029	0.10905404485	0.00256324480118	0.00961809954594	0.000186875011255	4.3923762913e-06	1.64815753819e-05	0.000349753198571	2.53498902468e-06	1.14936201284e-05	2.1362305437e-05	1.41255321576e-06	8.39363749471e-06	0.375028541407	0.26339967012	0.0992923058029	4.50582894797e-06	0.00689750644001	9.9936431759
2160	0.6	0.377512277021	0.283412154586	0.104413265377	0.107782397071	0.00285199347499	0.0105570885376	0.000184695915621	4.88717601875e-06	1.8090626918e-05	0.000355091104655	2.88458152986e-06	1.28540533449e-05	2.31491862634e-05	1.72008258115e-06	1.00879017657e-05	0.377512277021	0.283412154586	0.104413265377	4.52920037556e-06	0.00743932021748	9.99318042532
2280	0.633333333333	0.379467926213	0.303406347137	0.109319591821	0.106515937178	0.00315258798796	0.0115138799448	0.000182525709948	5.40227477617e-06	1.97301846733e-05	0.000359916411445	3.25568349922e-06	1.42594777815e-05	2.49625573808e-05	2.06949799578e-06	1.19798204843e-05	0.379467926213	0.303406347137	0.109319591821	4.54760197632e-06	0.00798360413568	9.99272073979
2400	0.666666666667	0.380982523772	0.32336003271	0.114015677634	0.105257622249	0.00346466274651	0.0124858325834	0.000180369461486	5.93704608243e-06	2.13957227149e-05	0.000364258621956	3.64788481928e-06	1.57049636956e-05	2.67998488747e-05	2.46334232249e-06	1.40757691229e-05	0.380982523772	0.32336003271	0.114015677634	4.56187428898e-06	0.00852981426242	9.99226462331
2520	0.7	0.382128911174	0.343254891275	0.118506699834	0.104009718869	0.00378786917293	0.0134704662601	0.000178231054254	6.49089261473e-06	2.30829909834e-05	0.000368145424663	4.06076107585e-06	1.71858054873e-05	2.86586386027e-05	2.90410949345e-06	1.63814165852e-05	0.382128911174	0.343254891275	0.118506699834	4.57271317858e-06	0.00907749857443	9.99181248255
2640	0.733333333333	0.382968078311	0.363075834028	0.122798402297	0.102773934083	0.00412187347736	0.0144654554192	0.000176113413444	7.0632423908e-06	2.47880044064e-05	0.000371602837272	4.49387739961e-06	1.86975271582e-05	3.0536643148e-05	3.3942428911e-06	1.89017577331e-05	0.382968078311	0.363075834028	0.122798402297	4.58069610693e-06	0.00962628122459	9.99136464362
2760	0.766666666667	0.383551105935	0.382810457629	0.126896924356	0.101551520632	0.00446635487366	0.0154686228346	0.000174018685754	7.65354571151e-06	2.65070320894e-05	0.000374655329731	4.94679165936e-06	2.02358841795e-05	3.24317094769e-05	3.93613417221e-06	2.164114661e-05	0.383551105935	0.382810457629	0.126896924356	4.58630319425e-06	0.0101758496375	9.99092136584
2880	0.8	0.383920780985	0.402448593793	0.130808665413	0.10034336249	0.00482100413607	0.0164779333344	0.000171948385963	8.26127268757e-06	2.82365865618e-05	0.000377325932426	5.41905711074e-06	2.17968626031e-05	3.43418072028e-05	4.53212245972e-06	2.4603329864e-05	0.383920780985	0.402448593793	0.130808665413	4.58993422818e-06	0.0107259438804	9.99048285315
3000	0.833333333333	0.384112942731	0.421981936396	0.134540177819	0.0991500448537	0.00518552241996	0.0174914875669	0.000169903516861	8.88591121885e-06	2.99734130946e-05	0.000379636333022	5.91022458981e-06	2.33766760625e-05	3.62650213859e-05	5.18449383978e-06	2.77914799888e-05	0.384112942731	0.421981936396	0.134540177819	4.59192248727e-06	0.011276347878	9.99004926345
3120	0.866666666667	0.384157606577	0.441403731932	0.138098082161	0.097971911644	0.00555962028947	0.018507515829	0.000167884667793	9.52696532803e-06	3.17144791246e-05	0.000381606964162	6.41984432591e-06	2.49717611738e-05	3.8199545814e-05	5.89548111127e-06	3.12082280902e-05	0.384157606577	0.441403731932	0.138098082161	4.59254603781e-06	0.0118268821288	9.9896207164
3240	0.9	0.384079903582	0.460708521997	0.14148900039	0.0968091128604	0.00594301690823	0.0195243719803	0.000165892095798	1.01839537739e-05	3.34569638255e-05	0.000383257083517	6.94746743593e-06	2.65787717359e-05	4.01436767194e-05	6.66726374397e-06	3.48556959567e-05	0.384079903582	0.460708521997	0.14148900039	4.59203700941e-06	0.0123773976533	9.98919729991
3360	0.933333333333	0.383900866881	0.479891928661	0.14471950328	0.0956616436205	0.00633543936038	0.0205405274665	0.000163925792508	1.08564088879e-05	3.51982478666e-05	0.000384604847303	7.49264715177e-06	2.81945720506e-05	4.2095806895e-05	7.50196800865e-06	3.87355272705e-05	0.383900866881	0.479891928661	0.14471950328	4.59058924137e-06	0.0129277709529	9.98877907553
3480	0.966666666667	0.383638090565	0.498950475329	0.147796069406	0.0945293763547	0.00673662207607	0.0215545654736	0.000161985539321	1.15438755895e-05	3.69359033955e-05	0.000385667378099	8.05493982448e-06	2.98162296132e-05	4.40544201773e-05	8.40166724822e-06	4.28489178364e-05	0.383638090565	0.498950475329	0.147796069406	4.58836460885e-06	0.0134778998064	9.98836608292
3600	1.0	0.383306282164	0.517881437038	0.150725053449	0.0934120873475	0.00714630634175	0.0225651752319	0.000160070952879	1.22459105472e-05	3.86676842774e-05	0.000386460827623	8.63390574134e-06	3.14410073768e-05	4.60180862677e-05	9.36838226429e-06	4.71966447433e-05	0.383306282164	0.517881437038	0.150725053449	4.58549827065e-06	0.0140276997583	9.98795834359
3720	1.03333333333	0.382917726189	0.536682715239	0.153512662047	0.0923094785965	0.00756423987958	0.0235711464841	0.000158181522523	1.29620814576e-05	4.03915166151e-05	0.000387000435021	9.22910978641e-06	3.30663557501e-05	4.7985455868e-05	1.04040817975e-05	5.17790944021e-05	0.382917726189	0.536682715239	0.153512662047	4.58210303444e-06	0.0145771011823	9.98755586408
3840	1.06666666667	0.38248267325	0.555352732993	0.156164935777	0.0912211957885	0.00799017648362	0.0245713641291	0.000156316641103	1.36919664223e-05	4.21054895716e-05	0.000387300581113	9.84012197004e-06	3.46899044568e-05	4.99552561064e-05	1.15106830833e-05	5.65962894224e-05	0.38248267325	0.555352732993	0.156164935777	4.57827299457e-06	0.0151260468243	9.98715863856
3960	1.1	0.382009666827	0.573890347191	0.158687736098	0.0901468430493	0.00842387570293	0.0255648030519	0.000154475630249	1.44351534045e-05	4.38078465097e-05	0.000387374838974	1.04665178489e-05	3.63094543578e-05	5.19262862359e-05	1.2690052469e-05	6.16479143129e-05	0.382009666827	0.573890347191	0.158687736098	4.57408656915e-06	0.0156744897443	9.98676665099
4080	1.13333333333	0.381505817751	0.59229477502	0.161086736347	0.0890859950152	0.00886510256368	0.0265505231428	0.000152657761058	1.51912397531e-05	4.54969764575e-05	0.000387236021184	1.11078788543e-05	3.79229693162e-05	5.38974135849e-05	1.3944006078e-05	6.69333400009e-05	0.381505817751	0.59229477502	0.161086736347	4.56960903912e-06	0.0162223915925	9.98637987702
4200	1.16666666667	0.380977034827	0.610565532348	0.163367415984	0.0880382066762	0.00931362732377	0.0275276645125	0.00015086227096	1.5959831782e-05	4.71714059086e-05	0.000386896224019	1.17637925442e-05	3.95285681688e-05	5.58675697451e-05	1.52743105116e-05	7.24516471788e-05	0.380977034827	0.610565532348	0.163367415984	4.56489467361e-06	0.0167697211643	9.98599828547
4320	1.2	0.380428218606	0.62870238209	0.165535057492	0.087003021369	0.00976922525478	0.0284954429017	0.000149088377418	1.67405443966e-05	4.88297909564e-05	0.000386366868844	1.24338527915e-05	4.11245168512e-05	5.78357469801e-05	1.66826835803e-05	7.82016484945e-05	0.380428218606	0.62870238209	0.165535057492	4.55998851025e-06	0.0173164531891	9.98562183963
4440	1.23333333333	0.379863424222	0.646705290943	0.167594745392	0.0859799772317	0.0102316764469	0.0294531452876	0.000147335288984	1.75330007594e-05	5.04709097648e-05	0.000385658740915	1.3117659919e-05	4.27092207151e-05	5.98009948412e-05	1.81707950548e-05	8.41819096091e-05	0.379863424222	0.646705290943	0.167594745392	4.55492784813e-06	0.0178625673152	9.98525049835
4560	1.26666666667	0.379285998224	0.664574393144	0.169551366972	0.0849686123821	0.0107007656332	0.0304001256832	0.000145602214178	1.8336831989e-05	5.20936553708e-05	0.000384782025788	1.38148207903e-05	4.42812170657e-05	6.17624169783e-05	1.97402674334e-05	9.03907691499e-05	0.379285998224	0.664574393144	0.169551366972	4.54974349988e-06	0.0184080472587	9.98488421692
4680	1.3	0.378698693551	0.682309960115	0.17140961435	0.0839684690374	0.0111762820308	0.0313358011288	0.000143888368543	1.91516768879e-05	5.36970288143e-05	0.000383746343522	1.45249488642e-05	4.58391679385e-05	6.37191681325e-05	2.13926767191e-05	9.68263575912e-05	0.378698693551	0.682309960115	0.17140961435	4.54446084266e-06	0.0189528800905	9.98452294784
4800	1.33333333333	0.378103766121	0.699912375055	0.173173987619	0.0829790967575	0.0116580191954	0.0322596478699	0.000142192980204	1.99771816932e-05	5.52801325899e-05	0.000382560780809	1.52476642186e-05	4.73818531312e-05	6.56704513001e-05	2.3129553202e-05	0.000103486615098	0.378103766121	0.699912375055	0.173173987619	4.53910070033e-06	0.0194970556386	9.98416664143
4920	1.36666666667	0.377503055973	0.717382111675	0.174848798806	0.0820000549629	0.0121457748887	0.0331711977186	0.000140515294184	2.08129998492e-05	5.68421644107e-05	0.000381233921196	1.59825935498e-05	4.89081634982e-05	6.76155150584e-05	2.49523822449e-05	0.000110369308369	0.377503055973	0.717382111675	0.174848798806	4.53368008419e-06	0.020040565988	9.98381524635
5040	1.4	0.376898055406	0.734719716431	0.17643817647	0.0810309148552	0.0126393509554	0.0340700345925	0.000138854575696	2.16587917972e-05	5.83824112777e-05	0.000379773873521	1.67293701499e-05	5.04170945149e-05	6.95536510418e-05	2.68626050676e-05	0.000117472046519	0.376898055406	0.734719716431	0.17643817647	4.52821281482e-06	0.0205834050619	9.98346871006
5160	1.43333333333	0.37628996694	0.751925793665	0.177946070763	0.0800713225074	0.0131385532097	0.0349557912254	0.000137210218249	2.25142247801e-05	5.99002438438e-05	0.00037818822441	1.74876338695e-05	5.19077401113e-05	7.14841915633e-05	2.88616195287e-05	0.000124792296036	0.37628996694	0.751925793665	0.177946070763	4.52271005035e-06	0.0211255682712	9.98312697916
5280	1.46666666667	0.375679784074	0.769000993826	0.179376258994	0.0791213164109	0.0136431913296	0.0358281460471	0.000135582287802	2.33789726625e-05	6.13951110663e-05	0.000376484033283	1.82570310644e-05	5.33792867768e-05	7.34065065613e-05	3.09507809025e-05	0.000132327394858	0.375679784074	0.769000993826	0.179376258994	4.51718102613e-06	0.0216670522363	9.9827899997
5400	1.5	0.37506829042	0.785946004339	0.180732351554	0.0781800974121	0.0141530787635	0.0366868202316	0.000133969414925	2.42527157692e-05	6.28665351488e-05	0.000374668527834	1.90372145352e-05	5.48310079351e-05	7.53200025503e-05	3.31314026492e-05	0.0001400745656	0.37506829042	0.785946004339	0.180732351554	4.51163305672e-06	0.0222078545724	9.98245771737
5520	1.53333333333	0.374456069138	0.802761539461	0.182017797287	0.0772472234974	0.0146680326368	0.0375315748904	0.000132370842185	2.51351407265e-05	6.43141067322e-05	0.00037274808085	1.9827843457e-05	5.62622585836e-05	7.72241214272e-05	3.54047571784e-05	0.000148030927979	0.374456069138	0.802761539461	0.182017797287	4.50607159993e-06	0.0227479736481	9.98213007775
5640	1.56666666667	0.373843561409	0.819448332519	0.183235889188	0.0763223279538	0.01518787366	0.0383622084057	0.000130785941182	2.60259403038e-05	6.5737480324e-05	0.000370728770868	2.06285832989e-05	5.7672470182e-05	7.91183371856e-05	3.7772076603e-05	0.000156193510469	0.373843561409	0.819448332519	0.183235889188	4.50050080074e-06	0.0232874084006	9.98180702653
5760	1.6	0.373231092279	0.836007129946	0.184389770252	0.0754050652905	0.0157124260426	0.0391785539078	0.000129214119882	2.69248132667e-05	6.71363699765e-05	0.000368616358634	2.14391057381e-05	5.90611457905e-05	8.10021543348e-05	4.02345534847e-05	0.000164559261223	0.373231092279	0.836007129946	0.184389770252	4.49492372884e-06	0.0238261581934	9.98148850961
5880	1.63333333333	0.37261889086	0.852438686384	0.185482439312	0.0744951084915	0.0162415174121	0.0399804768922	0.000127654817911	2.78314642373e-05	6.85105452025e-05	0.00036641629388	2.22590885696e-05	6.04278554497e-05	8.28751062896e-05	4.27933415679e-05	0.000173125058304	0.37261889086	0.852438686384	0.185482439312	4.48934256392e-06	0.0243642226989	9.98117447322
6000	1.66666666667	0.372007107006	0.868743760638	0.186516756799	0.0735921471497	0.0167749787365	0.0407678729656	0.000126107503356	2.87456035628e-05	6.98598271139e-05	0.00036413372978	2.30882156126e-05	6.17722317965e-05	8.47367538064e-05	4.54495565041e-05	0.000181887719244	0.372007107006	0.868743760638	0.186516756799	4.48375874849e-06	0.0249016018013	9.98086486403
6120	1.7	0.371395825117	0.88492311235	0.187495450404	0.072695886508	0.0173126442512	0.0415406657177	0.00012457167112	2.96669471889e-05	7.11840847738e-05	0.000361773538165	2.39261766151e-05	6.30939659047e-05	8.65866834938e-05	4.82042765641e-05	0.000190844009988	0.371395825117	0.88492311235	0.187495450404	4.47817311463e-06	0.0254382955162	9.98055962923
6240	1.73333333333	0.37078507559	0.900977499258	0.188421120612	0.0718060467138	0.017854351388	0.0422988047102	0.000123046841649	3.05952165385e-05	7.24832317513e-05	0.000359340324672	2.47726671568e-05	6.43928033455e-05	8.84245064007e-05	5.10585433393e-05	0.000199990653231	0.37078507559	0.900977499258	0.188421120612	4.4725859892e-06	0.0259743039238	9.98025871655
6360	1.76666666667	0.370174844345	0.916907674944	0.189296246094	0.0709223622924	0.0183999407067	0.0430422635794	0.000121532560024	3.15301383949e-05	7.37572228696e-05	0.000356838443415	2.56273885505e-05	6.56685404557e-05	9.02498566815e-05	5.40133624317e-05	0.000209324336202	0.370174844345	0.916907674944	0.189296246094	4.46699728138e-06	0.0265096271142	9.97996207434
6480	1.8	0.369565080711	0.932714386995	0.190123188944	0.0700445816341	0.0189492558293	0.0437710382456	0.000120028395088	3.24714447891e-05	7.50060511377e-05	0.000354272010874	2.64900477437e-05	6.69210208074e-05	9.20623903338e-05	5.70697041317e-05	0.000218841717904	0.369565080711	0.932714386995	0.190123188944	4.46140655527e-06	0.0270442651414	9.97966965162
6600	1.83333333333	0.368955703976	0.948398375501	0.190904199747	0.0691724665093	0.0195021433766	0.0444851452245	0.00011853393861	3.34188728901e-05	7.62297448568e-05	0.000351644919127	2.73603572196e-05	6.81501318697e-05	9.38617840071e-05	6.02285040845e-05	0.000228539435854	0.368955703976	0.948398375501	0.190904199747	4.45581309032e-06	0.0275782179865	9.97938139807
6720	1.86666666667	0.368346608794	0.963960371823	0.191641422484	0.0683057915301	0.0200584529055	0.0451846200356	0.000117048804366	3.43721648989e-05	7.74283648931e-05	0.000348960848401	2.82380348981e-05	6.93558018529e-05	9.56477338772e-05	6.3490663945e-05	0.000238414112346	0.368346608794	0.963960371823	0.191641422484	4.45021593098e-06	0.0281114855258	9.97909726408
6840	1.9	0.367737669633	0.979401097608	0.192336899251	0.0674443437172	0.0206180368494	0.0458695157028	0.000115572627394	3.53310679451e-05	7.86020021083e-05	0.00034622327883	2.91228040378e-05	7.05379967295e-05	9.74199545832e-05	6.685705202e-05	0.000248462360261	0.367737669633	0.979401097608	0.192336899251	4.44461392804e-06	0.0286440675062	9.97881720077
6960	1.93333333333	0.367128744441	0.994721263981	0.192992574813	0.066587922029	0.021180750459	0.046539901342	0.000114105063189	3.62953339865e-05	7.97507749396e-05	0.000343435501619	3.0014393138e-05	7.16967174203e-05	9.9178178225e-05	7.03285039001e-05	0.00025868078845	0.367128744441	0.994721263981	0.192992574813	4.43900577228e-06	0.0291759635236	9.97854115999
7080	1.96666666667	0.366519677625	1.0099215709	0.193610300978	0.0657363367533	0.0217464517454	0.0471958608324	0.00011264578666	3.72647197109e-05	8.08748271223e-05	0.000340600629739	3.0912535842e-05	7.28319971415e-05	0.000100922153415	7.3905823079e-05	0.000269066006717	0.366519677625	1.0099215709	0.193610300978	4.43339002211e-06	0.0297071730056	9.97826909431
7200	2.0	0.365910302471	1.02500270662	0.194191840789	0.0648894091371	0.022315001424	0.0478374915655	0.000111194491497	3.82389864402e-05	8.19743255466e-05	0.000337721607789	3.18169708411e-05	7.39438989018e-05	0.000102651644385	7.75897815621e-05	0.000279614630418	0.365910302471	1.02500270662	0.194191840789	4.42776512593e-06	0.0302376951972	9.97800095708
7320	2.03333333333	0.365300443097	1.03996534732	0.194738872557	0.0640469709217	0.0228862628598	0.0484649032696	0.000109750889371	3.92179000366e-05	8.30494582428e-05	0.000334801221428	3.27274417795e-05	7.50325131441e-05	0.000104366430141	8.13811204627e-05	0.000290323284709	0.365300443097	1.03996534732	0.194738872557	4.4221294402e-06	0.0307675291488	9.97773670237
7440	2.06666666667	0.364689915998	1.05481015669	0.195252993717	0.0632088638393	0.0234601020139	0.0490782169043	0.000108314709075	4.0201230811e-05	8.41004324872e-05	0.000331842106371	3.36436971609e-05	7.60979555242e-05	0.000106066303667	8.5280550588e-05	0.000301188608451	0.364689915998	1.05481015669	0.195252993717	4.41648124376e-06	0.0312966737062	9.97747628503
7560	2.1	0.36407853127	1.06953778573	0.195735724514	0.0623749392186	0.024036387391	0.0496775636218	0.000106885695845	4.11887534332e-05	8.51274730224e-05	0.000328846756759	3.45654902552e-05	7.71403648191e-05	0.000107751071172	8.92887530136e-05	0.0003122072578	0.36407853127	1.06953778573	0.195735724514	4.41081874907e-06	0.0318251275019	9.97721966065
7680	2.13333333333	0.363466093532	1.08414887249	0.196188511543	0.0615450574962	0.024614989988	0.0502630837926	0.000105463610526	4.21802468434e-05	8.61308203869e-05	0.000325817533179	3.54925790075e-05	7.81599009588e-05	0.000109420551381	9.34063796468e-05	0.000323375909494	0.363466093532	1.08414887249	0.196188511543	4.40514011078e-06	0.0323528889481	9.97696678555
7800	2.16666666667	0.362852402635	1.09864404189	0.196612731112	0.0607190879493	0.0251957832432	0.0508349260894	0.00010404822911	4.31754941655e-05	8.71107293468e-05	0.000322756670116	3.64247259477e-05	7.91567431751e-05	0.000111074574866	9.76340537795e-05	0.000334691263867	0.362852402635	1.09864404189	0.196612731112	4.39944343226e-06	0.0328799562297	9.97671761681
7920	2.2	0.362237254153	1.1130239056	0.197009692475	0.0598969081772	0.025778642987	0.0513932466295	0.000102639341853	4.41742826226e-05	8.80674674244e-05	0.000319666283184	3.73616981016e-05	8.01310882617e-05	0.000112712983411	0.00010197237063	0.000346150047591	0.362237254153	1.1130239056	0.197009692475	4.39372681524e-06	0.0334063272992	9.97647211227
8040	2.23333333333	0.36162043893	1.12728906247	0.197380641065	0.0590784037572	0.0263634473942	0.051938208172	0.000101236752678	4.51764034547e-05	8.90013135235e-05	0.000316548375809	3.83032669032e-05	8.10831489392e-05	0.00011433562942	0.000106421897875	0.000357749016171	0.36162043893	1.12728906247	0.197380641065	4.3879887174e-06	0.0339319998858	9.97623023048
8160	2.26666666667	0.361001744452	1.14144009758	0.197726761193	0.0582634679335	0.0269500769363	0.0524699793649	9.98402786509e-05	4.61816518381e-05	8.99125566397e-05	0.000313404845581	3.92492081092e-05	8.20131523222e-05	0.000115942375349	0.000110983176169	0.000369484956205	0.361001744452	1.14144009758	0.197726761193	4.38222660094e-06	0.0344569714707	9.97599193071
8280	2.3	0.360380955092	1.15547758189	0.198049178795	0.0574520013148	0.0275384143315	0.0529887340326	9.84497494531e-05	4.71898267985e-05	9.08014946382e-05	0.000310237490326	4.01993017124e-05	8.29213384754e-05	0.000117533093183	0.000115656719658	0.000381354687434	0.360380955092	1.15547758189	0.198049178795	4.37643839621e-06	0.0349812392755	9.97575717301
8400	2.33333333333	0.359757851452	1.1694020726	0.198348964224	0.0566439115281	0.0281283444981	0.0534946505154	9.70650067946e-05	4.8200731132e-05	9.16684331232e-05	0.000307048013901	4.11533318573e-05	8.38079590604e-05	0.000119107663927	0.000120443016478	0.000393355064569	0.359757851452	1.1694020726	0.198348964224	4.37062199083e-06	0.0355048002686	9.97552591815
