mcs	time(hr)	hep1.dict['APAP']	hep1.dict['APAPG']	hep1.dict['APAPS']	blood1.dict['APAP']	blood1.dict['APAPG']	blood1.dict['APAPS']	PBPKspeciesDictAPAP['CLiver']	PBPKspeciesDictAPAPG['CLiver']	PBPKspeciesDictAPAPS['CLiver']	PBPKspeciesDictAPAP['CVen']	PBPKspeciesDictAPAPG['CVen']	PBPKspeciesDictAPAPS['CVen']	PBPKspeciesDictAPAP['CTubules']	PBPKspeciesDictAPAPG['CTubules']	PBPKspeciesDictAPAPS['CTubules']	SUBCELLspeciesDict['APAP']	SUBCELLspeciesDict['APAPconj_Glu']	SUBCELLspeciesDict['APAPconj_Sul']	SUBCELLspeciesDict['NAPQI']	SUBCELLspeciesDict['NAPQIGSH']	SUBCELLspeciesDict['GSH']
600	0.0333333333333	0.00479373274512	0.000152472243518	0.000119634843268	0.0560619372851	1.2523891977e-05	4.20387263733e-05	9.60677357318e-05	2.14609412918e-08	7.20375615133e-08	5.20871476193e-05	3.0429143928e-09	1.03810794039e-08	4.35720980812e-08	1.7332436956e-11	7.4168314315e-11	0.00479373274512	0.000152472243518	0.000119634843268	7.32673007722e-08	3.93004915964e-06	9.99999608407
660	0.0366666666667	0.00532157094735	0.000187812654314	0.000146415990991	0.0608473464627	1.67702380257e-05	5.60010675348e-05	0.000104268012899	2.87374798808e-08	9.59634293277e-08	6.02943429627e-05	4.34712573365e-09	1.47980829038e-08	6.21303399881e-08	3.12569426015e-11	1.33325345416e-10	0.00532157094735	0.000187812654314	0.000146415990991	8.13933792988e-08	4.85834125817e-06	9.99999516103
720	0.04	0.00584365811456	0.00022670573043	0.000175599590201	0.0651597311889	2.1814111862e-05	7.24658742461e-05	0.000111657715365	3.73806620867e-08	1.24177522108e-07	6.83041996533e-05	5.98767550377e-09	2.03419359395e-08	8.47392537736e-08	5.28824937839e-11	2.24881592636e-10	0.00584365811456	0.00022670573043	0.000175599590201	8.94255544395e-08	5.88360022795e-06	9.99999414218
780	0.0433333333333	0.00635931241509	0.000269086295046	0.000207086423933	0.0690403661608	2.76999589488e-05	9.15395321566e-05	0.000118307571453	4.74666496547e-08	1.56862142304e-07	7.6037984236e-05	8.00221780662e-09	2.7136015192e-08	1.11455372594e-07	8.48888312779e-11	3.59953324363e-10	0.00635931241509	0.000269086295046	0.000207086423933	9.73534665361e-08	7.00463406765e-06	9.99999302884
840	0.0466666666667	0.00686798265034	0.000314885235215	0.000240776424316	0.0725325007894	3.4467549772e-05	0.000113310581554	0.000124291693353	5.90635932894e-08	1.9416901255e-07	8.34453825645e-05	1.04270955169e-08	3.5299027903e-08	1.42257768148e-07	1.30412579998e-10	5.5150230211e-10	0.00686798265034	0.000314885235215	0.000240776424316	1.05168721393e-07	8.22013827565e-06	9.99999182242
900	0.05	0.00736922771512	0.000364030387168	0.000276569408744	0.0756779799948	4.21523568903e-05	0.000137851475616	0.000129681786519	7.22322787672e-08	2.36222288615e-07	9.04981637406e-05	1.32972386144e-08	4.49446779304e-08	1.77066525062e-07	1.93044794798e-10	8.14317279045e-10	0.00736922771512	0.000364030387168	0.000276569408744	1.12864663625e-07	9.52871847696e-06	9.99999052442
960	0.0533333333333	0.00786269934871	0.000416447280991	0.000314365681254	0.0785154561849	5.0785898922e-05	0.000165220185068	0.000134544085718	8.70267163928e-08	2.83121309132e-07	9.71846674998e-05	1.66461131801e-08	5.61814794705e-08	2.15759254969e-07	2.76823686239e-10	1.16497708499e-09	0.00786269934871	0.000416447280991	0.000314365681254	1.20436100689e-07	1.0928909571e-05	9.99998913643
1020	0.0566666666667	0.00834812737283	0.000472059765077	0.000354066519814	0.0810796164962	6.03960553513e-05	0.000195461662682	0.000138938030828	1.0349468045e-07	3.34943105171e-07	0.000103505230688	2.05057021587e-08	6.9112663071e-08	2.58185015618e-07	3.86223824646e-10	1.6218002908e-09	0.00834812737283	0.000472059765077	0.000354066519814	1.27879067306e-07	1.24191918211e-05	9.99998766007
1080	0.06	0.00882530705275	0.00053079052778	0.000395574567129	0.0834010278985	7.10073545072e-05	0.000228609177005	0.000142916001407	1.21678202684e-07	3.91744685716e-07	0.000109468529272	2.49065091623e-08	8.38361493341e-08	3.04175521364e-07	5.26142854594e-10	2.2047853517e-09	0.00882530705275	0.00053079052778	0.000395574567129	1.35190624034e-07	1.39980043295e-05	9.999986097
1140	0.0633333333333	0.00929408835245	0.000592561531519	0.00043879414025	0.0855063328364	8.26412370704e-05	0.000264685524949	0.000146523651948	1.41614023844e-07	4.53565115552e-07	0.000115088741969	2.98775788504e-08	1.00444572656e-07	3.53553827362e-07	7.01886542724e-10	2.93554428085e-09	0.00929408835245	0.000592561531519	0.00043879414025	1.42368686203e-07	1.56637562816e-05	9.99998444892
1200	0.0666666666667	0.00975436688181	0.000657294372895	0.00048363147236	0.0874186213239	9.5316297364e-05	0.000303704132759	0.000149800549501	1.63334007163e-07	5.20427401896e-07	0.000120383412455	3.54465289901e-08	1.19025341865e-07	4.06140813007e-07	9.19152791901e-10	3.8372321647e-09	0.00975436688181	0.000657294372895	0.00048363147236	1.49411879878e-07	1.74148363045e-05	9.99998271754
1260	0.07	0.0102060763335	0.000724910580849	0.00052999489846	0.089157870597	0.000109048504546	0.000345670054579	0.000152780927055	1.86865517389e-07	5.92340205527e-07	0.000125371882475	4.16395904761e-08	1.39660727804e-07	4.61759837936e-07	1.18401509788e-09	4.93447424266e-09	0.0102060763335	0.000724910580849	0.00052999489846	1.56319421635e-07	1.92496202457e-05	9.99998090458
1320	0.0733333333333	0.0106491822067	0.00079533186329	0.000577794994962	0.0907413878384	0.000123851405654	0.000390580877389	0.0001554944422	2.12231768729e-07	6.69299391494e-07	0.000130074176924	4.84816524909e-08	1.62427970317e-07	5.20239936341e-07	1.50290580085e-09	6.25329182322e-09	0.0106491822067	0.00079533186329	0.000577794994962	1.6309101886e-07	2.11664776347e-05	9.99997901177
1380	0.0766666666667	0.0110836766221	0.000868480311117	0.00062694468171	0.0921842208834	0.000139736312299	0.0004384275406	0.000157966880906	2.39452144756e-07	7.51289433573e-07	0.000134510237103	5.59963106973e-08	1.87399398903e-07	5.81417878788e-07	1.88259938866e-09	7.82102797136e-09	0.0110836766221	0.000868480311117	0.00062694468171	1.69726787486e-07	2.31637770581e-05	9.99997704084
1440	0.08	0.0115095740476	0.000944278567128	0.000677359293491	0.0934995206016	0.000156712472608	0.000489195078046	0.000160220778503	2.68542493061e-07	8.3828468574e-07	0.000138699415594	6.42059169083e-08	2.14642562736e-07	6.45139381947e-07	2.33019603556e-09	9.66627365119e-09	0.0115095740476	0.000944278567128	0.000677359293491	1.76227184269e-07	2.5239890638e-05	9.99997499351
1500	0.0833333333333	0.0119269077747	0.00102264996601	0.000728956626858	0.0946988501267	0.000174787229875	0.000542863289529	0.000162275949577	2.99515397114e-07	9.30250532937e-07	0.000142660163026	7.31316291063e-08	2.44220366816e-07	7.11259695682e-07	2.85310550523e-09	1.18187948208e-08	0.0119269077747	0.00102264996601	0.000728956626858	1.82592951034e-07	2.73931977724e-05	9.99997287148
1560	0.0866666666667	0.0123357270052	0.0011035186505	0.00078165696703	0.0957924426744	0.00019396616922	0.000599407348506	0.000164149929767	3.32380427576e-07	1.0271444324e-06	0.0001464098521	8.27934610123e-08	2.76191211845e-07	7.79643749215e-07	3.45903150499e-09	1.43094608378e-08	0.0123357270052	0.0011035186505	0.00078165696703	1.88825068696e-07	2.96220882679e-05	9.99997067646
1620	0.09	0.0127360944333	0.00118680966785	0.000835383098681	0.0967894130661	0.000214253253378	0.000658798351943	0.00016585833823	3.67144374988e-07	1.12891685589e-06	0.000149964697167	9.32103306547e-08	3.10609136042e-07	8.50165996408e-07	4.15595654743e-09	1.71701744306e-08	0.0127360944333	0.00118680966785	0.000835383098681	1.94924719169e-07	3.19249649699e-05	9.99996841014
1680	0.0933333333333	0.0131280842249	0.00127244904988	0.000890060303743	0.0976979294443	0.000235650948651	0.000721003817797	0.000167415171896	4.03811465608e-07	1.23551214218e-06	0.000153339738206	1.04400107571e-07	3.47523957571e-07	9.22710065335e-07	4.95212735218e-09	2.04338034125e-08	0.0131280842249	0.00127244904988	0.000890060303743	2.00893253638e-07	3.43002459765e-05	9.99996607417
1740	0.0966666666667	0.0135117803174	0.00136036387937	0.000945616348682	0.0985253518579	0.000258160341902	0.000785988135117	0.000168833042944	4.42383561883e-07	1.34686926834e-06	0.000156548866463	1.16379658412e-07	3.8698141662e-07	9.97168289212e-07	5.85604080403e-09	2.41341142601e-08	0.0135117803174	0.00136036387937	0.000945616348682	2.06732165943e-07	3.67463665027e-05	9.99996367021
1800	0.1	0.0138872749757	0.00145048234488	0.00100198146326	0.0992783439244	0.000281781249371	0.000853712971215	0.000170123370149	4.82860348922e-07	1.46292254747e-06	0.000159604875511	1.29164890823e-07	4.29023316401e-07	1.07344117372e-06	6.87643047113e-09	2.83057076328e-08	0.0138872749757	0.00145048234488	0.00100198146326	2.1244307006e-07	3.92617804516e-05	9.99996119988
1860	0.103333333333	0.0142546675568	0.00154273378576	0.00105908831238	0.0999629630095	0.000306512318005	0.000924137639978	0.000171296533413	5.25239508133e-07	1.58360225987e-06	0.000162519526418	1.42770795536e-07	4.73687662549e-07	1.1514368389e-06	8.0222536785e-09	3.29839558799e-08	0.0142546675568	0.00154273378576	0.00105908831238	2.18027680916e-07	4.18449617363e-05	9.99995866478
1920	0.106666666667	0.0146140634425	0.00163704872879	0.00111687196231	0.100584733489	0.000332351119898	0.000997219434961	0.000172361999307	5.69516879057e-07	1.70883522375e-06	0.000165303619379	1.57211486665e-07	5.21008800537e-07	1.2310704613e-06	9.30267912595e-09	3.8204942557e-08	0.0146140634425	0.00163704872879	0.00111687196231	2.23487797876e-07	4.4494405388e-05	9.9999560665
1980	0.11	0.0149655731101	0.00173335891759	0.00117526984236	0.101148706817	0.00035929424039	0.00107291393053	0.000173328424001	6.15686610333e-07	1.83854531136e-06	0.000167967066773	1.72500240233e-07	5.71017550814e-07	1.31226373264e-06	1.07270750355e-08	4.40054039574e-08	0.0149655731101	0.00173335891759	0.00117526984236	2.28825290449e-07	4.72086284803e-05	9.9999534066
2040	0.113333333333	0.0153093113186	0.00183159733564	0.00123422170289	0.101659511353	0.000387337360279	0.00115117525404	0.000174203738654	6.63741300574e-07	1.97265391532e-06	0.000170518964527	1.88649530966e-07	6.23741341458e-07	1.3949443451e-06	1.23049978108e-08	5.04226726492e-08	0.0153093113186	0.00183159733564	0.00123422170289	2.34042085813e-07	4.99861708929e-05	9.99995068661
2100	0.116666666667	0.0156453963893	0.001931698224	0.00129366957031	0.102121394266	0.000416475332579	0.00123195633165	0.000174995221214	7.13672129908e-07	2.11108036992e-06	0.00017296765995	2.05671067422e-07	6.79204338186e-07	1.47904550838e-06	1.40461811902e-08	5.74946230022e-08	0.0156453963893	0.001931698224	0.00129366957031	2.39140157859e-07	5.28255959355e-05	9.99994790804
2160	0.12	0.0159739495693	0.00203359709394	0.00135355769971	0.102538257279	0.000446702254204	0.00131520911031	0.000175709557674	7.65468982805e-07	2.25374233143e-06	0.000175320815062	2.23575825511e-07	7.37427571612e-07	1.56450550078e-06	1.59605258725e-08	6.52596186785e-08	0.0159739495693	0.00203359709394	0.00135355769971	2.44121517539e-07	5.57254908483e-05	9.99994507236
2220	0.123333333333	0.016295094464	0.00213723073559	0.00141383252568	0.102913687606	0.000478011532907	0.0014008847579	0.000176352895081	8.1912056279e-07	2.40055612114e-06	0.000177585465065	2.42374080487e-07	7.98429061663e-07	1.65126725457e-06	1.80580895976e-08	7.37564620575e-08	0.016295094464	0.00213723073559	0.00141383252568	2.48988204306e-07	5.86844671931e-05	9.99994218104
2280	0.126666666667	0.0166089565304	0.00224253722259	0.00147444261161	0.103250985077	0.000510395949792	0.00148893384366	0.000176930888028	8.74614499564e-07	2.5514370345e-06	0.00017976807191	2.62075437474e-07	8.62223939091e-07	1.73927797462e-06	2.034907766e-08	8.30243455615e-08	0.0166089565304	0.00224253722259	0.00147444261161	2.53742278527e-07	6.17011611483e-05	9.99993923551
2340	0.13	0.0169156626246	0.00234945591358	0.00153533859799	0.103553186228	0.000543847717679	0.00157930650061	0.000177448739919	9.31937449014e-07	2.70629961944e-06	0.000181874573162	2.82688860595e-07	9.28824564047e-07	1.82848878847e-06	2.28438338382e-08	9.31028048459e-08	0.0169156626246	0.00234945591358	0.00153533859799	2.58385814723e-07	6.47742337176e-05	9.99993623716
2400	0.133333333333	0.0172153405953	0.00245792745064	0.00159647314988	0.103823085885	0.000578358535574	0.00167195257154	0.000177911239973	9.91075186559e-07	2.86505792659e-06	0.000183910426472	3.04222700777e-07	9.98240641674e-07	1.91885442582e-06	2.55528317203e-08	1.04031673815e-07	0.0172153405953	0.00245792745064	0.00159647314988	2.62920895556e-07	6.79023708623e-05	9.99993318738
2460	0.136666666667	0.0175081189204	0.00256789375513	0.00165780090399	0.104063256693	0.000613919639497	0.00176682174013	0.000178322796669	1.05201269424e-06	3.02762573389e-06	0.000185880650006	3.2668472229e-07	1.07047933472e-06	2.01033292499e-06	2.84866664074e-08	1.15851041421e-07	0.0175081189204	0.00256789375513	0.00165780090399	2.67349606479e-07	7.10842835657e-05	9.99993008751
2520	0.14	0.0177941263816	0.00267929802126	0.00171927841539	0.104276066862	0.000650521849876	0.00186386364845	0.000178687468175	1.11473424195e-06	3.19391674799e-06	0.000187789859212	3.50082128088e-07	1.14554537316e-06	2.10288536441e-06	3.16560465794e-08	1.28601210212e-07	0.0177941263816	0.00267929802126	0.00171927841539	2.71674030963e-07	7.43187078368e-05	9.99992693888
2580	0.143333333333	0.0180734917723	0.00279208470757	0.00178086410425	0.104463696409	0.000688155615716	0.00196302800205	0.000179008990167	1.17922346309e-06	3.36384478432e-06	0.000189642300259	3.74421583994e-07	1.22344116078e-06	2.19647561662e-06	3.50717869046e-08	1.42322656578e-07	0.0180734917723	0.00279208470757	0.00178086410425	2.7589624627e-07	7.76044046597e-05	9.99992374279
2640	0.146666666667	0.0183463436372	0.00290619952659	0.00184251820273	0.104628152041	0.000726811055743	0.00206426466384	0.000179290801337	1.24546342512e-06	3.53732392795e-06	0.000191441880505	3.99709241813e-07	1.30416687886e-06	2.29107012314e-06	3.87448007794e-08	1.57055992658e-07	0.0183463436372	0.00290619952659	0.00184251820273	2.80018319689e-07	8.09401598962e-05	9.9999205005
2700	0.15	0.0186128100396	0.00302158943296	0.0019042027021	0.104771280844	0.000766477996705	0.00216752373762	0.000179536066854	1.31343669515e-06	3.71426867679e-06	0.00019319219628	4.25950761389e-07	1.3877205868e-06	2.38663768802e-06	4.26860933819e-08	1.72841929863e-07	0.0186128100396	0.00302158943296	0.0019042027021	2.84042305215e-07	8.43247841448e-05	9.99991721326
2760	0.153333333333	0.0188730183548	0.00313820261014	0.0019658813003	0.104894782887	0.000807146008982	0.00227275564237	0.000179747699954	1.38312540099e-06	3.89459406876e-06	0.000194896558247	4.53151331683e-07	1.47409831986e-06	2.48314928866e-06	4.69067550256e-08	1.89721243975e-07	0.0188730183548	0.00313820261014	0.0019658813003	2.87970240613e-07	8.77571125628e-05	9.99991388229
2820	0.156666666667	0.0191270950853	0.00325598845593	0.00202751935007	0.105000222838	0.000848804439695	0.00237991117789	0.000179928381855	1.45451128786e-06	4.07821579443e-06	0.0001965580146	4.81315690906e-07	1.56329418395e-06	2.58057790221e-06	5.14179547997e-08	2.07734741778e-07	0.0191270950853	0.00325598845593	0.00202751935007	2.91804144833e-07	9.12360046554e-05	9.99991050878
2880	0.16	0.0193751656993	0.00337489756688	0.00208908380769	0.105089040673	0.000891442443438	0.00248894158284	0.000180080580097	1.52757577108e-06	4.26505029636e-06	0.000198179372289	5.10448145753e-07	1.65530044752e-06	2.67889834625e-06	5.62309344832e-08	2.26923229172e-07	0.0193751656993	0.00337489756688	0.00208908380769	2.95546015759e-07	9.47603440357e-05	9.99990709389
2940	0.163333333333	0.0196173544858	0.00349488172187	0.00215054318244	0.105162561551	0.000935049010798	0.00259979858565	0.000180206565474	1.6022999849e-06	4.45501485637e-06	0.000199763216476	5.40552589779e-07	1.75010763065e-06	2.7780871325e-06	6.13570027201e-08	2.47327480737e-07	0.0196173544858	0.00349488172187	0.00215054318244	2.99197828229e-07	9.83290381592e-05	9.99990363877
3000	0.166666666667	0.0198537844296	0.0036158938649	0.00221186748685	0.105222004923	0.000979612994777	0.00271243444905	0.000180308427636	1.67866482785e-06	4.64802767189e-06	0.000201311928371	5.71632520957e-07	1.84770459127e-06	2.87812233237e-06	6.6807529444e-08	2.68988210699e-07	0.0198537844296	0.0036158938649	0.00221186748685	3.0276153234e-07	0.000101941018037	9.99990014454
3060	0.17	0.0200845771007	0.00373788808723	0.00227302818789	0.105268492924	0.00102512313527	0.00282680200881	0.000180388089475	1.75665100459e-06	4.8440079223e-06	0.000202827701605	6.0369105846e-07	1.94807860864e-06	2.97898345353e-06	7.25939405418e-08	2.9194604526e-07	0.0200845771007	0.00373788808723	0.00227302818789	3.06239051973e-07	0.000105595237928	9.99989661228
3120	0.173333333333	0.0203098525583	0.00386081960894	0.00233399815894	0.105303058117	0.00107156808167	0.00294285470722	0.00018044732039	1.83623906475e-06	5.04287582629e-06	0.000204312557263	6.36730958691e-07	2.05121546411e-06	3.08065132628e-06	7.87277127446e-08	3.16241496239e-07	0.0203098525583	0.00386081960894	0.00233399815894	3.09632283544e-07	0.00010929067502	9.99989304306
3180	0.176666666667	0.0205297292689	0.00398464476014	0.00239475163281	0.105326650621	0.00111893641382	0.00306054662171	0.000180487748505	1.91740943873e-06	5.24455269095e-06	0.000205768357703	6.70754630616e-07	2.15709951917e-06	3.18310799922e-06	8.52203687363e-08	3.41914936004e-07	0.0205297292689	0.00398464476014	0.00239475163281	3.1294309495e-07	0.000113026329089	9.99988943794
3240	0.18	0.0207443240349	0.00410932096172	0.00245526415573	0.105340144683	0.00116721666128	0.00317983248924	0.000180510871929	2.00014247076e-06	5.44896095357e-06	0.00020719681925	7.05764150404e-07	2.26571379093e-06	3.2863366432e-06	9.20834724703e-08	3.69006573636e-07	0.0207443240349	0.00410932096172	0.00245526415573	3.16173324687e-07	0.000116801222152	9.99988579792
3300	0.183333333333	0.0209537519352	0.00423480670592	0.00251551254232	0.105344344728	0.00121639732107	0.00330066772672	0.000180518069126	2.08441844938e-06	5.65602421651e-06	0.000208599523868	7.41761275439e-07	2.37704002501e-06	3.39032146307e-06	9.93286246848e-08	3.97556432288e-07	0.0209537519352	0.00423480670592	0.00251551254232	3.19324781129e-07	0.000120614398113	9.99988212401
3360	0.186666666667	0.0211581262749	0.00436106153661	0.00257547483162	0.105339990934	0.00126646687409	0.00342300844785	0.000180510608464	2.17021763543e-06	5.86566727623e-06	0.0002099779299	7.78747457699e-07	2.4910587659e-06	3.49504761641e-06	1.06967458608e-07	4.27604327713e-07	0.0211581262749	0.00436106153661	0.00257547483162	3.22399241952e-07	0.000124464922395	9.99987841718
3420	0.19	0.0213575585441	0.00448804602953	0.00263513024418	0.10532776436	0.00131741380011	0.00354681147679	0.000180489657007	2.25752028787e-06	6.07781614663e-06	0.000211333381941	8.16723856563e-07	2.60774942484e-06	3.60050113881e-06	1.15011635844e-07	4.59189847903e-07	0.0213575585441	0.00448804602953	0.00263513024418	3.25398453685e-07	0.000128351881567	9.99987467838
3480	0.193333333333	0.021552158385	0.00461572177232	0.00269445914019	0.105308291669	0.00136922659159	0.003672034359	0.000180456288605	2.34630668734e-06	6.29239807758e-06	0.000212667119918	8.55691351048e-07	2.72709034538e-06	3.70666887514e-06	1.23472842436e-07	4.92352333824e-07	0.021552158385	0.00461572177232	0.00269445914019	3.28324131377e-07	0.000132274382972	9.99987090854
3540	0.196666666667	0.0217420335653	0.00474405134466	0.00275344297867	0.105282149479	0.00142189376627	0.00379863536932	0.000180411491347	2.43655715788e-06	6.50934156886e-06	0.00021398028745	8.95650551514e-07	2.84905886652e-06	3.81353841629e-06	1.32362785087e-07	5.27130861184e-07	0.0217420335653	0.00474405134466	0.00275344297867	3.31177958369e-07	0.000136231554344	9.99986710858
3600	0.2	0.0219272899593	0.00487299829834	0.00281206427774	0.105249868356	0.00147540387877	0.00392657351787	0.000180356174414	2.52825208666e-06	6.72857638023e-06	0.000215273939536	9.36601810864e-07	2.97363138356e-06	3.92109804096e-06	1.41693187549e-07	5.63564223218e-07	0.0219272899593	0.00487299829834	0.00281206427774	3.33961586162e-07	0.000140222543429	9.99986327938
3660	0.203333333333	0.0221080315343	0.00500252713739	0.00287030657595	0.1052119365	0.00152974553107	0.00405580855378	0.000180291174387	2.62137194205e-06	6.95003353775e-06	0.000216549049625	9.78545235254e-07	3.1007834068e-06	4.02933666211e-06	1.51475787158e-07	6.01690914455e-07	0.0221080315343	0.00500252713739	0.00287030657595	3.36676634357e-07	0.000144246517602	9.9998594218
3720	0.206666666667	0.0222843603419	0.00513260329834	0.00292815439469	0.105168803133	0.00158490738215	0.00418630096697	0.000180217261049	2.71589729006e-06	7.173645337e-06	0.000217806516127	1.02148069434e-06	3.23048961797e-06	4.1382437777e-06	1.61722331512e-07	6.41549115411e-07	0.0222843603419	0.00513260329834	0.00292815439469	3.39324690688e-07	0.000148302663481	9.9998555367
3780	0.21	0.022456376515	0.00526319313056	0.00298559320157	0.105120881612	0.00164087815667	0.00431801198837	0.000180135142731	2.81180880926e-06	7.39934534328e-06	0.000219047168395	1.0654078311e-06	3.3627239246e-06	4.24780942534e-06	1.72444575295e-07	6.83176678203e-07	0.022456376515	0.00526319313056	0.00298559320157	3.41907311104e-07	0.000152390186549	9.9998516249
3840	0.213333333333	0.0226241782682	0.00539426387682	0.00304260937498	0.1050685523	0.00169764665284	0.00445090358855	0.000180045471221	2.90908730431e-06	7.62706838933e-06	0.000220271772243	1.1103260712e-06	3.49745951236e-06	4.35802414056e-06	1.83654277226e-07	7.26611113026e-07	0.0226241782682	0.00539426387682	0.00304260937498	3.44426019921e-07	0.000156508310772	9.99984768721
3900	0.216666666667	0.0227878619024	0.00552578365395	0.00309919016952	0.105012165199	0.00175520174961	0.00458493847498	0.000179948846286	3.00771371814e-06	7.85675057073e-06	0.000221481035005	1.15623463199e-06	3.63466889533e-06	4.46887891842e-06	1.95363197141e-07	7.71889575483e-07	0.0227878619024	0.00552578365395	0.00309919016952	3.46882310017e-07	0.00016065627822	9.99984372442
3960	0.22	0.0229475218128	0.00565772143378	0.00315532368257	0.104952042386	0.00181353241303	0.00472008008823	0.000179845819832	3.10766914297e-06	8.08832923919e-06	0.000222675610205	1.20313253113e-06	3.77432396442e-06	4.58036517821e-06	2.07583093189e-07	8.19048854716e-07	0.0229475218128	0.00565772143378	0.00315532368257	3.49277643083e-07	0.00016483334869	9.99983973729
