mcs,time_h,APAP,APAPS,APAPG
0,0,2.32889025646e-10,0,0
60,0.0166666666667,1.69691008147e-05,6.27103908581e-10,6.91286076293e-09
120,0.0333333333333,5.32407426859e-05,1.88705186237e-08,1.47933056287e-07
180,0.05,8.42696550471e-05,1.11499049203e-07,6.60868285505e-07
240,0.0666666666667,0.000106617847331,3.49690906051e-07,1.64785781024e-06
300,0.0833333333333,0.000122710984194,7.89903790773e-07,3.08139859359e-06
360,0.1,0.000134867261468,1.46577764316e-06,4.88633419305e-06
420,0.116666666667,0.000144572149989,2.39061913249e-06,6.98117806138e-06
480,0.133333333333,0.000152712980198,3.56242148211e-06,9.29176173172e-06
540,0.15,0.000159817786343,4.9686272548e-06,1.17545708624e-05
600,0.166666666667,0.000166203934016,6.58997207104e-06,1.43167278394e-05
660,0.183333333333,0.000172064743419,8.40338270578e-06,1.69349239203e-05
720,0.2,0.000177519999281,1.03840651687e-05,1.95740669144e-05
780,0.216666666667,0.000182645610434,1.25069527816e-05,2.22059798518e-05
840,0.233333333333,0.000187491111371,1.47476699909e-05,2.48082313671e-05
900,0.25,0.000192090023351,1.70831408178e-05,2.73631336316e-05
960,0.266666666667,0.000196466025581,1.94919454585e-05,2.98569023075e-05
1020,0.283333333333,0.00020063665052,2.19544927277e-05,3.22789599691e-05
1080,0.3,0.000204615483846,2.44530791338e-05,3.462136146e-05
1140,0.316666666667,0.000208413517458,2.69718665089e-05,3.6878320674e-05
1200,0.333333333333,0.000212039979247,2.94968077262e-05,3.90458207685e-05
1260,0.35,0.000215502851446,3.20155423025e-05,4.11212926743e-05
1320,0.366666666667,0.000218809201393,3.45172756456e-05,4.31033494268e-05
1380,0.383333333333,0.000221965398072,3.69926513882e-05,4.49915661687e-05
1440,0.4,0.000224977258211,3.94336230962e-05,4.67862976068e-05
1500,0.416666666667,0.000227850148208,4.18333294114e-05,4.84885262741e-05
1560,0.433333333333,0.000230589057796,4.41859751354e-05,5.00997349837e-05
1620,0.45,0.000233198655159,4.64867196951e-05,5.16218042131e-05
1680,0.466666666667,0.000235683329519,4.87315737044e-05,5.30569242934e-05
1740,0.483333333333,0.000238047224984,5.0917303851e-05,5.44075194136e-05
1800,0.5,0.000240294268093,5.30413460188e-05,5.56761880753e-05
1860,0.516666666667,0.000242428190666,5.51017263539e-05,5.68647654944e-05
1920,0.533333333333,0.000244452549037,5.70969898607e-05,5.79758010895e-05
1980,0.55,0.000246370740453,5.90261360453e-05,5.90153201021e-05
2040,0.566666666667,0.000248186017163,6.08885610925e-05,5.99842902766e-05
2100,0.583333333333,0.00024990149863,6.26840060578e-05,6.08854246851e-05
2160,0.6,0.000251520182166,6.44125105643e-05,6.17215671665e-05
2220,0.616666666667,0.000253044952254,6.60743715147e-05,6.24955223046e-05
2280,0.633333333333,0.000254478588732,6.76701063547e-05,6.32100369313e-05
2340,0.65,0.000255823774032,6.92004204553e-05,6.38677933578e-05
2400,0.666666666667,0.000257083099581,7.06661782097e-05,6.44714031077e-05
2460,0.683333333333,0.000258259071504,7.20683766025e-05,6.50234015487e-05
2520,0.7,0.000259354115694,7.34081241104e-05,6.55262437938e-05
2580,0.716666666667,0.000260370582367,7.4686622505e-05,6.59823018393e-05
2640,0.733333333333,0.000261310750139,7.59025637537e-05,6.63938627839e-05
