mcs,time_h,APAP,APAPS,APAPG
0,0,3.31041623673e-10,0,0
60,0.0166666666667,2.23725530094e-05,4.23630429584e-08,5.54592410185e-09
120,0.0333333333333,6.79346142279e-05,7.94072297192e-07,8.6690655059e-08
180,0.05,0.00010524295723,3.29357826363e-06,3.01983542278e-07
240,0.0666666666667,0.000130458499106,7.84783515688e-06,6.15595519495e-07
300,0.0833333333333,0.000147031078786,1.42254641933e-05,9.75087352753e-07
360,0.1,0.000158207428294,2.20345905566e-05,1.3463218509e-06
420,0.116666666667,0.000166088170548,3.0890021929e-05,1.71121304191e-06
480,0.133333333333,0.000171934379369,4.04614700429e-05,2.060688712e-06
540,0.15,0.00017649446796,5.04804958316e-05,2.3903549607e-06
600,0.166666666667,0.000180213567398,6.07349280027e-05,2.69831605068e-06
660,0.183333333333,0.000183357754952,7.10600474488e-05,2.98406263232e-06
720,0.2,0.000186087241251,8.13297808434e-05,3.24786452649e-06
780,0.216666666667,0.000188499589283,9.14487901643e-05,3.49042170834e-06
840,0.233333333333,0.000190655268584,0.000101345841827,3.71266049707e-06
900,0.25,0.000192592764303,0.000110968439006,3.91561247346e-06
960,0.266666666667,0.000194337501905,0.00012027860093,4.10034456175e-06
1020,0.283333333333,0.0001959071185,0.000129249563875,4.26791882132e-06
1080,0.3,0.000197314573255,0.000137863232273,4.41936983115e-06
1140,0.316666666667,0.000198569982256,0.000146108216939,4.5556926145e-06
1200,0.333333333333,0.000199681701155,0.000153978325834,4.67783674712e-06
1260,0.35,0.000200656964605,0.000161471400739,4.78670407347e-06
1320,0.366666666667,0.000201502264749,0.000168588417203,4.88314850462e-06
1380,0.383333333333,0.000202223576244,0.000175332784641,4.96797698152e-06
1440,0.4,0.000202826490996,0.000181709798865,5.04195108379e-06
1500,0.416666666667,0.000203316299859,0.000187726211141,5.1057889625e-06
1560,0.433333333333,0.000203698043178,0.000193389886703,5.16016739968e-06
1620,0.45,0.000203976542969,0.000198709532479,5.20572389962e-06
1680,0.466666666667,0.000204156424242,0.000203694478831,5.24305875953e-06
1740,0.483333333333,0.000204242129923,0.000208354503665,5.27273707367e-06
1800,0.5,0.000204237931945,0.000212690417228,5.29529065691e-06
1860,0.516666666667,0.000204147940009,0.00021672960187,5.31121988093e-06
1920,0.533333333333,0.000203976108918,0.000220477489205,5.32099542045e-06
1980,0.55,0.000203726244989,0.000223941309361,5.32505991005e-06
2040,0.566666666667,0.000203402011864,0.000227131296745,5.32382951398e-06
2100,0.583333333333,0.000203006935882,0.000230057848398,5.3176954121e-06
2160,0.6,0.000202544411142,0.000232731175575,5.30702520569e-06
2220,0.616666666667,0.000202017704302,0.000235161281588,5.2921642469e-06
2280,0.633333333333,0.000201429959174,0.000237357957807,5.27343689578e-06
2340,0.65,0.000200784201116,0.000239330773593,5.25114757954e-06
2400,0.666666666667,0.000200083341266,0.000241089065054,5.22558213847e-06
2460,0.683333333333,0.00019933018061,0.000242641925505,5.1970090317e-06
2520,0.7,0.000198527413918,0.000243998198291,5.16567990985e-06
2580,0.716666666667,0.000197677633508,0.000245166471946,5.13183073739e-06
2640,0.733333333333,0.000196783332892,0.000246155077356,5.09568270803e-06
2700,0.75,0.000195846910291,0.000246972086633,5.0574430908e-06
2760,0.766666666667,0.000194870672024,0.000247625313451,5.0173060289e-06
2820,0.783333333333,0.000193856835774,0.000248122314595,4.97545329487e-06
2880,0.8,0.000192807533745,0.000248470392521,4.93205500416e-06
2940,0.816666666667,0.000191724815703,0.000248676598762,4.8872702892e-06
3000,0.833333333333,0.000190610651906,0.000248747737999,4.84124793619e-06
3060,0.85,0.000189466935942,0.000248690372699,4.79412698646e-06
3120,0.866666666667,0.000188295487452,0.000248510828176,4.7460373045e-06
3180,0.883333333333,0.00018709805477,0.000248215197998,4.69710011436e-06
3240,0.9,0.000185876317466,0.000247809349652,4.64742850612e-06
3300,0.916666666667,0.000184631888795,0.000247298930395,4.59712791419e-06
3360,0.933333333333,0.000183366318066,0.000246689373232,4.54629656884e-06
3420,0.95,0.000182081092927,0.000245985902973,4.49502592254e-06
3480,0.966666666667,0.000180777641564,0.000245193542329,4.44340105229e-06
3540,0.983333333333,0.000179457334835,0.000244317118,4.39150103957e-06
3600,1,0.000178121488314,0.00024336126675,4.33939932872e-06
3660,1.01666666667,0.000176771364275,0.00024233044141,4.28716406539e-06
3720,1.03333333333,0.000175408173605,0.000241228916821,4.23485841567e-06
3780,1.05,0.000174033077642,0.000240060795686,4.18254086741e-06
3840,1.06666666667,0.000172647189962,0.000238830014313,4.13026551434e-06
3900,1.08333333333,0.000171251578087,0.000237540348253,4.07808232418e-06
3960,1.1,0.000169847265154,0.00023619541781,4.02603739148e-06
4020,1.11666666667,0.000168435231502,0.000234798693428,3.9741731761e-06
4080,1.13333333333,0.000167016416226,0.000233353500939,3.92252872809e-06
4140,1.15,0.000165591718662,0.000231863026687,3.87113989968e-06
4200,1.16666666667,0.000164161999839,0.000230330322485,3.82003954211e-06
4260,1.18333333333,0.000162728084554,0.000228758309382,3.76925753643e-06
4320,1.2,0.000161290760527,0.00022714978518,3.71882145682e-06
4380,1.21666666667,0.000159850781685,0.000225507427514,3.66875631892e-06
4440,1.23333333333,0.000158408869316,0.00022383379717,3.61908472844e-06
4500,1.25,0.000156965712783,0.000222131343132,3.5698271536e-06
4560,1.26666666667,0.000155521970709,0.000220402406872,3.52100205687e-06
4620,1.28333333333,0.000154078272117,0.000218649226404,3.47262602196e-06
4680,1.3,0.000152635217609,0.000216873940014,3.42471385386e-06
4740,1.31666666667,0.000151193380298,0.000215078590165,3.37727872153e-06
4800,1.33333333333,0.000149753306861,0.000213265127115,3.33033225973e-06
4860,1.35,0.000148315518521,0.000211435412408,3.28388466992e-06
4920,1.36666666667,0.000146880511983,0.000209591222273,3.23794481822e-06
4980,1.38333333333,0.00014544876028,0.000207734250978,3.19252034013e-06
5040,1.4,0.000144020713473,0.000205866114425,3.14761776668e-06
5100,1.41666666667,0.000142596800501,0.000203988351558,3.10324238501e-06
5160,1.43333333333,0.00014117742876,0.00020210242879,3.05939858373e-06
5220,1.45,0.000139762985283,0.00020020974281,3.01608983828e-06
5280,1.46666666667,0.000138353837613,0.000198311623067,2.97331875196e-06
5340,1.48333333333,0.000136950334507,0.000196409334394,2.9310871258e-06
5400,1.5,0.000135552806636,0.000194504079573,2.88939602091e-06
5460,1.51666666667,0.000134161567267,0.000192597001799,2.84824581489e-06
5520,1.53333333333,0.000132776912915,0.000190689187064,2.80763625434e-06
5580,1.55,0.000131399123979,0.000188781666451,2.76756650357e-06
5640,1.56666666667,0.000130028465356,0.000186875418344,2.72803519043e-06
5700,1.58333333333,0.000128665187033,0.000184971370555,2.6890404499e-06
5760,1.6,0.000127309524657,0.000183070402376,2.65057996436e-06
5820,1.61666666667,0.000125961700084,0.000181173346559,2.61265100144e-06
5880,1.63333333333,0.000124621921914,0.000179280991214,2.57525044945e-06
5940,1.65,0.000123290386,0.00017739408165,2.53837485061e-06
6000,1.66666666667,0.000121967275947,0.000175513322131,2.50202043206e-06
6060,1.68333333333,0.000120652763585,0.000173639377587,2.466183135e-06
6120,1.7,0.000119347009433,0.000171772875241,2.43085864181e-06
6180,1.71666666667,0.000118050163143,0.000169914406192,2.39604240149e-06
6240,1.73333333333,0.000116762363927,0.000168064526927,2.36172965334e-06
6300,1.75,0.000115483740972,0.000166223760783,2.32791544915e-06
6360,1.76666666667,0.000114214413839,0.00016439259935,2.29459467383e-06
6420,1.78333333333,0.000112954492848,0.000162571503824,2.2617620647e-06
6480,1.8,0.000111704079449,0.000160760906308,2.22941222943e-06
6540,1.81666666667,0.000110463266578,0.00015896121106,2.19753966277e-06
6600,1.83333333333,0.000109232139008,0.000157172795697,2.16613876213e-06
6660,1.85,0.000108010773677,0.000155396012353,2.135203842e-06
6720,1.86666666667,0.000106799240011,0.000153631188794,2.10472914744e-06
6780,1.88333333333,0.000105597600233,0.000151878629483,2.07470886656e-06
6840,1.9,0.000104405909666,0.000150138616612,2.04513714206e-06
6900,1.91666666667,0.000103224217014,0.000148411411089,2.01600808199e-06
6960,1.93333333333,0.000102052564647,0.00014669725349,1.98731576969e-06
7020,1.95,0.000100890988864,0.000144996364973,1.95905427292e-06
7080,1.96666666667,9.97395201542e-05,0.000143308948153,1.93121765239e-06
7140,1.98333333333,9.85981834445e-05,0.000141635187949,1.90379996957e-06
7200,2,9.746699834e-05,0.000139975252389,1.87679529385e-06
7260,2.01666666667,9.63459793558e-05,0.000138329293397,1.85019770924e-06
7320,2.03333333333,9.52351361396e-05,0.00013669744753,1.82400132037e-06
7380,2.05,9.4134473687e-05,0.000135079836707,1.79820025813e-06
7440,2.06666666667,9.30439925489e-05,0.000133476568888,1.77278868471e-06
7500,2.08333333333,9.19636890308e-05,0.000131887738746,1.74776079832e-06
7560,2.1,9.08935553857e-05,0.000130313428292,1.72311083735e-06
7620,2.11666666667,8.98335799992e-05,0.000128753707496,1.69883308429e-06
7680,2.13333333333,8.87837475684e-05,0.000127208634863,1.67492186915e-06
7740,2.15,8.77440392741e-05,0.000125678258,1.65137157265e-06
7800,2.16666666667,8.67144329461e-05,0.000124162614155,1.62817662905e-06
7860,2.18333333333,8.5694903224e-05,0.000122661730731,1.60533152864e-06
7920,2.2,8.468542171e-05,0.000121175625786,1.58283081997e-06
7980,2.21666666667,8.3685957118e-05,0.000119704308503,1.56066911193e-06
8040,2.23333333333,8.26964754154e-05,0.000118247779653,1.53884107547e-06
8100,2.25,8.17169399613e-05,0.000116806032028,1.51734144513e-06
8160,2.26666666667,8.07473116381e-05,0.00011537905086,1.49616502036e-06
8220,2.28333333333,7.97875489793e-05,0.000113966814225,1.47530666668e-06
8280,2.3,7.88376082921e-05,0.000112569293428,1.45476131661e-06
8340,2.31666666667,7.78974437751e-05,0.000111186453368,1.43452397049e-06
8400,2.33333333333,7.69670076322e-05,0.000109818252899,1.41458969707e-06
8460,2.35,7.60462501816e-05,0.00010846464516,1.39495363405e-06
8520,2.36666666667,7.51351199608e-05,0.000107125577904,1.37561098841e-06
8580,2.38333333333,7.42335638284e-05,0.000105800993808,1.35655703668e-06
8640,2.4,7.33415270606e-05,0.00010449083077,1.33778712502e-06
8700,2.41666666667,7.24589534451e-05,0.000103195022191,1.3192966693e-06
8760,2.43333333333,7.15857853712e-05,0.000101913497252,1.30108115499e-06
8820,2.45,7.0721963916e-05,0.000100646181169,1.28313613702e-06
8880,2.46666666667,6.98674289278e-05,9.93929954441e-05,1.26545723955e-06
8940,2.48333333333,6.90221191059e-05,9.81538581052e-05,1.24804015564e-06
9000,2.5,6.81859720773e-05,9.69286839317e-05,1.23088064686e-06
9060,2.51666666667,6.73589244706e-05,9.57173846726e-05,1.21397454289e-06
9120,2.53333333333,6.65409119872e-05,9.45198692546e-05,1.19731774099e-06
9180,2.55,6.57318694687e-05,9.33360439807e-05,1.18090620548e-06
9240,2.56666666667,6.4931730963e-05,9.21658127199e-05,1.16473596711e-06
9300,2.58333333333,6.41404297865e-05,9.10090770886e-05,1.14880312248e-06
9360,2.6,6.33578985847e-05,8.98657366233e-05,1.13310383332e-06
9420,2.61666666667,6.25840693902e-05,8.87356889459e-05,1.11763432585e-06
9480,2.63333333333,6.18188736776e-05,8.76188299213e-05,1.10239088998e-06
9540,2.65,6.10622424173e-05,8.65150538072e-05,1.08736987859e-06
9600,2.66666666667,6.03141061262e-05,8.54242533981e-05,1.07256770676e-06
9660,2.68333333333,5.95743949169e-05,8.43463201611e-05,1.05798085095e-06
9720,2.7,5.88430385446e-05,8.32811443667e-05,1.04360584819e-06
9780,2.71666666667,5.81199664516e-05,8.22286152124e-05,1.02943929527e-06
9840,2.73333333333,5.74051078113e-05,8.11886209407e-05,1.01547784784e-06
9900,2.75,5.66983915684e-05,8.01610489518e-05,1.00171821965e-06
9960,2.76666666667,5.59997464792e-05,7.91457859101e-05,9.88157181608e-07
10020,2.78333333333,5.53091011492e-05,7.81427178462e-05,9.74791560951e-07
10080,2.8,5.46263840688e-05,7.71517302537e-05,9.61618240375e-07
10140,2.81666666667,5.39515236488e-05,7.61727081808e-05,9.48634157158e-07
10200,2.83333333333,5.32844482528e-05,7.52055363175e-05,9.35836302287e-07
10260,2.85,5.26250862289e-05,7.42500990789e-05,9.23221719586e-07
10320,2.86666666667,5.19733659401e-05,7.33062806835e-05,9.10787504844e-07
10380,2.88333333333,5.13292157934e-05,7.23739652281e-05,8.98530804948e-07
10440,2.9,5.06925642666e-05,7.14530367579e-05,8.86448817016e-07
10500,2.91666666667,5.00633399354e-05,7.05433793341e-05,8.74538787536e-07
10560,2.93333333333,4.94414714979e-05,6.96448770972e-05,8.62798011515e-07
