mcs,time_h,APAP,APAPS,APAPG
0,0,2.32889025646e-10,0,0
60,0.0166666666667,1.5649888163e-05,9.74120036107e-10,7.9130766795e-11
120,0.0333333333333,4.75347457448e-05,2.79226202175e-08,2.31206370816e-09
180,0.05,7.42113774589e-05,1.59992508415e-07,1.37361679474e-08
240,0.0666666666667,9.32666207243e-05,4.92198525336e-07,4.38136247858e-08
300,0.0833333333333,0.000106964518116,1.09795861645e-06,1.01496197793e-07
360,0.1,0.000117345037789,2.02051228924e-06,1.94133595832e-07
420,0.116666666667,0.000125689426733,3.27703081418e-06,3.27305080982e-07
480,0.133333333333,0.000132747465064,4.86529369516e-06,5.04954695312e-07
540,0.15,0.000138954834954,6.76975286152e-06,7.29611547496e-07
600,0.166666666667,0.000144567072649,8.96633306126e-06,1.00261511708e-06
660,0.183333333333,0.000149736413498,1.14260146362e-05,1.32432515383e-06
720,0.2,0.000154555547339,1.41174081851e-05,1.69430662005e-06
780,0.216666666667,0.000159082613014,1.70085461895e-05,2.11148863807e-06
840,0.233333333333,0.000163355529743,2.00680853986e-05,2.57429913462e-06
900,0.25,0.000167400244163,2.32660900172e-05,3.0807779032e-06
960,0.266666666667,0.000171235496272,2.65744912263e-05,3.62867101532e-06
1020,0.283333333333,0.000174875589187,2.99673442234e-05,4.21550934842e-06
1080,0.3,0.000178332011416,3.34209340975e-05,4.83867369283e-06
1140,0.316666666667,0.00018161439746,3.69137837216e-05,5.49544856238e-06
1200,0.333333333333,0.000184731105276,4.04265949441e-05,6.18306651196e-06
1260,0.35,0.00018768957064,4.39421490649e-05,6.89874448046e-06
1320,0.366666666667,0.000190496530554,4.74451833384e-05,7.63971343195e-06
1380,0.383333333333,0.000193158168856,5.0922255126e-05,8.40324236854e-06
1440,0.4,0.000195680215264,5.43616012266e-05,9.1866575878e-06
1500,0.416666666667,0.000198068015446,5.77529979333e-05,9.98735795348e-06
1560,0.433333333333,0.000200326582854,6.10876253156e-05,1.08028268192e-05
1620,0.45,0.0002024606388,6.43579375983e-05,1.16306411226e-05
1680,0.466666666667,0.000204474644503,6.75575409603e-05,1.2468478104e-05
1740,0.483333333333,0.000206372827454,7.0681079407e-05,1.33141200341e-05
1800,0.5,0.000208159203606,7.37241289413e-05,1.41654572729e-05
1860,0.516666666667,0.000209837596365,7.66830999795e-05,1.50204899368e-05
1920,0.533333333333,0.000211411653052,7.95551477801e-05,1.5877328409e-05
1980,0.55,0.000212884859299,8.23380905354e-05,1.67341928917e-05
2040,0.566666666667,0.000214260551733,8.50303347114e-05,1.75894121733e-05
2100,0.583333333333,0.00021554192921,8.76308071829e-05,1.84414217539e-05
2160,0.6,0.000216732062803,9.01388936972e-05,1.92887614552e-05
2220,0.616666666667,0.000217833904721,9.25543832012e-05,2.01300726199e-05
2280,0.633333333333,0.00021885029629,9.48774175774e-05,2.09640949916e-05
2340,0.65,0.000219783975126,9.71084463507e-05,2.17896632881e-05
2400,0.666666666667,0.000220637581579,9.92481859512e-05,2.26057033392e-05
2460,0.683333333333,0.000221413664562,0.00010129758314,2.34112297406e-05
2520,0.7,0.000222114686813,0.000103256282209,2.4205340796e-05
2580,0.716666666667,0.000222743029668,0.00010512476246,2.49872150183e-05
2640,0.733333333333,0.000223300997404,0.000106911110317,2.57561074596e-05
2700,0.75,0.000223790821188,0.00010861277831,2.65113459577e-05
2760,0.766666666667,0.000224214662685,0.000110231065179,2.72523274248e-05
2820,0.783333333333,0.000224574617366,0.000111767778722,2.7978514202e-05
2880,0.8,0.000224872717533,0.000113224789469,2.86894304951e-05
2940,0.816666666667,0.000225110935115,0.000114603990968,2.93846589015e-05
3000,0.833333333333,0.000225291184232,0.000115907299046,3.00638370397e-05
3060,0.85,0.000225415323577,0.00011713664774,3.0726654286e-05
3120,0.866666666667,0.000225485158618,0.000118293982472,3.13728486257e-05
3180,0.883333333333,0.000225502443644,0.000119381252822,3.2002203621e-05
3240,0.9,0.000225468883673,0.000120400405778,3.26145454988e-05
3300,0.916666666667,0.000225386136232,0.000121353379704,3.32097403588e-05
3360,0.933333333333,0.000225255813024,0.000122242099042,3.37876915019e-05
3420,0.95,0.00022507948149,0.000123068469697,3.43483368797e-05
3480,0.966666666667,0.000224858666283,0.000123834375064,3.48916466608e-05
3540,0.983333333333,0.000224594850652,0.000124541672628,3.54176209151e-05
3600,1,0.000224289477754,0.000125192191088,3.59262874113e-05
3660,1.01666666667,0.000223943951891,0.000125787727949,3.64172703985e-05
3720,1.03333333333,0.000223559639692,0.000126330047536,3.68901323208e-05
3780,1.05,0.000223137871229,0.000126820879383,3.73472838905e-05
3840,1.06666666667,0.000222679941081,0.000127261916945,3.77875663972e-05
3900,1.08333333333,0.000222187109356,0.000127654816617,3.82110142162e-05
3960,1.1,0.00022166060266,0.000128001197002,3.86177843195e-05
4020,1.11666666667,0.000221101615031,0.000128302638407,3.90080503221e-05
4080,1.13333333333,0.000220511308829,0.000128560682545,3.93819965612e-05
4140,1.15,0.000219890815594,0.000128776832401,3.97398186817e-05
4200,1.16666666667,0.000219241236876,0.000128952552257,4.00817232603e-05
4260,1.18333333333,0.000218563645021,0.000129089267843,4.04079268871e-05
4320,1.2,0.000217859083945,0.000129188366606,4.0718655127e-05
4380,1.21666666667,0.000217128569867,0.000129251198067,4.1014141501e-05
4440,1.23333333333,0.000216373092028,0.000129279074269,4.1294626523e-05
4500,1.25,0.000215593613378,0.000129273270289,4.15603567988e-05
4560,1.26666666667,0.000214791071249,0.000129235024811,4.18115841842e-05
4620,1.28333333333,0.000213966377996,0.000129165540748,4.20485650006e-05
4680,1.3,0.000213120421634,0.000129065985899,4.22715593039e-05
4740,1.31666666667,0.000212254066438,0.000128937493647,4.24808302048e-05
4800,1.33333333333,0.000211368153542,0.000128781163667,4.26766432356e-05
4860,1.35,0.000210463501508,0.000128598062674,4.28592657638e-05
4920,1.36666666667,0.00020954090689,0.000128389225164,4.30289664473e-05
4980,1.38333333333,0.000208601144771,0.000128155654179,4.31860147302e-05
5040,1.4,0.000207644969294,0.000127898322069,4.33306803761e-05
