mcs,time_h,APAP,APAPS,APAPG
0,0,2.32889025646e-10,0,0
60,0.0166666666667,1.56501860217e-05,9.78639019472e-10,1.2756530291e-10
120,0.0333333333333,4.75419794751e-05,2.81963496398e-08,3.01565983939e-09
180,0.05,7.42481366608e-05,1.62442890112e-07,1.47200498723e-08
240,0.0666666666667,9.33692618354e-05,5.0253694154e-07,3.93604558854e-08
300,0.0833333333333,0.000107175722725,1.1273249669e-06,7.79189034557e-08
360,0.1,0.000117707958996,2.08611016497e-06,1.29585183238e-07
420,0.116666666667,0.000126244317881,3.40195040373e-06,1.92892447052e-07
480,0.133333333333,0.000133530081433,5.07782576438e-06,2.66275190385e-07
540,0.15,0.000139995905987,7.10244404355e-06,3.4828227516e-07
600,0.166666666667,0.000145892367418,9.45495210898e-06,4.37636549008e-07
660,0.183333333333,0.000151367103094,1.21085344388e-05,5.33237583447e-07
720,0.2,0.000156508690645,1.50330648746e-05,6.34144551133e-07
780,0.216666666667,0.000161371670877,1.81970052478e-05,7.39554316157e-07
840,0.233333333333,0.000165990858421,2.15687247727e-05,8.48780245148e-07
900,0.25,0.000170389545521,2.51174060054e-05,9.6123352953e-07
960,0.266666666667,0.00017458421678,2.88136080784e-05,1.07640736787e-06
1020,0.283333333333,0.000178587267517,3.26296309062e-05,1.19386381038e-06
1080,0.3,0.000182408578164,3.65397085991e-05,1.31322289914e-06
1140,0.316666666667,0.000186056431712,4.05200949064e-05,1.43415374845e-06
1200,0.333333333333,0.000189538053298,4.45490724356e-05,1.55636719587e-06
1260,0.35,0.000192859932402,4.8606909162e-05,1.67960967834e-06
1320,0.366666666667,0.000196028018058,5.26757824841e-05,1.80365813361e-06
1380,0.383333333333,0.000199047840585,5.67396827789e-05,1.92831576947e-06
1440,0.4,0.000201924590149,6.07843050478e-05,2.05340900494e-06
1500,0.416666666667,0.000204663169555,6.47969350005e-05,2.17878394127e-06
1560,0.433333333333,0.000207268231462,6.87663338657e-05,2.30430397558e-06
1620,0.45,0.000209744205937,7.26826248254e-05,2.42984768032e-06
1680,0.466666666667,0.000212095321839,7.65371829981e-05,2.5553069686e-06
1740,0.483333333333,0.000214325621924,8.03225302017e-05,2.68058551369e-06
1800,0.5,0.000216438980134,8.4032235238e-05,2.80559738374e-06
1860,0.516666666667,0.000218439118341,8.76608200979e-05,2.9302658581e-06
1920,0.533333333333,0.000220329609471,9.12036722424e-05,3.05452239711e-06
1980,0.55,0.000222113889427,9.46569629482e-05,3.17830574238e-06
2040,0.566666666667,0.000223795266041,9.80175715901e-05,3.30156112836e-06
2100,0.583333333333,0.000225376926907,0.000101283015658,3.42423958934e-06
2160,0.6,0.000226861946422,0.000104451386253,3.54629734866e-06
2220,0.616666666667,0.000228253292195,0.000107521288781,3.66769527888e-06
2280,0.633333333333,0.000229553830886,0.000110491788545,3.78839842369e-06
2340,0.65,0.000230766333556,0.000113362360928,3.90837557335e-06
2400,0.666666666667,0.000231893480577,0.000116132845866,4.02759888711e-06
2460,0.683333333333,0.000232937866149,0.000118803406309,4.14604355665e-06
2520,0.7,0.000233902002459,0.000121374490393,4.26368750567e-06
2580,0.716666666667,0.000234788323529,0.000123841546626,4.38051112125e-06
2640,0.733333333333,0.000235599188778,0.00012621493481,4.49649701334e-06
2700,0.75,0.000236336886317,0.000128493417438,4.61162979914e-06
2760,0.766666666667,0.000237003636021,0.00013067629773,4.72589590951e-06
2820,0.783333333333,0.000237601592381,0.000132764909426,4.83928341511e-06
2880,0.8,0.000238132847166,0.000134760873268,4.9517818699e-06
2940,0.816666666667,0.000238599431911,0.00013666588383,5.06338217035e-06
3000,0.833333333333,0.00023900332024,0.000138481696773,5.17407642853e-06
3060,0.85,0.00023934643005,0.000140210126274,5.2838578577e-06
3120,0.866666666667,0.00023963062556,0.00014185303734,5.39272066908e-06
3180,0.883333333333,0.000239857719232,0.000143412336104,5.50065997862e-06
