mcs,time_h,APAP,APAPS,APAPG
0,0,2.32889025646e-10,0,0
60,0.0166666666667,1.56488696567e-05,1.88283195878e-09,6.36481918425e-09
120,0.0333333333333,4.75106810778e-05,5.28717620569e-08,1.45465436662e-07
180,0.05,7.4092703086e-05,2.96598584572e-07,6.77439947614e-07
240,0.0666666666667,9.29451826598e-05,8.93432289675e-07,1.72981753786e-06
300,0.0833333333333,0.000106322512375,1.95220107247e-06,3.27219873075e-06
360,0.1,0.000116273042581,3.52128257213e-06,5.20846478446e-06
420,0.116666666667,0.000124094666782,5.60224076392e-06,7.43441434601e-06
480,0.133333333333,0.000130556083628,8.16569327146e-06,9.85839477641e-06
540,0.15,0.000136111092518,1.11640010858e-05,1.24055037745e-05
600,0.166666666667,0.00014103119992,1.45403388117e-05,1.50164284302e-05
660,0.183333333333,0.000145482051831,1.82348170235e-05,1.76449933721e-05
720,0.2,0.000149567243774,2.21884159641e-05,2.02556915513e-05
780,0.216666666667,0.000153353577583,2.63453666668e-05,2.28215518437e-05
840,0.233333333333,0.000156885723007,3.0654477557e-05,2.53223789616e-05
900,0.25,0.000160194791106,3.50697125405e-05,2.77433440856e-05
960,0.266666666667,0.000163303401278,3.95503507899e-05,3.00738483004e-05
1020,0.283333333333,0.000166228708103,4.40608348827e-05,3.2306626119e-05
1080,0.3,0.000168984237969,4.8570463383e-05,3.44370344486e-05
1140,0.316666666667,0.000171581025418,5.30529962575e-05,3.64624871686e-05
1200,0.333333333333,0.000174028332891,5.7486224037e-05,3.83820050431e-05
1260,0.35,0.00017633411924,6.18515342603e-05,4.01958569062e-05
1320,0.366666666667,0.000178505354124,6.61334945068e-05,4.19052731859e-05
1380,0.383333333333,0.000180548235814,7.03194628952e-05,4.35122169184e-05
1440,0.4,0.000182468346965,7.43992313973e-05,4.50192000985e-05
1500,0.416666666667,0.000184270769347,7.8364703784e-05,4.64291369023e-05
1560,0.433333333333,0.000185960170613,8.22096078453e-05,4.77452309056e-05
1620,0.45,0.000187540871398,8.59292402392e-05,4.89708763788e-05
1680,0.466666666667,0.00018901689815,8.95202416314e-05,5.01095856535e-05
1740,0.483333333333,0.000190392025365,9.29803994754e-05,5.11649306513e-05
1800,0.5,0.000191669809716,9.63084756978e-05,5.21390500777e-05
1860,0.516666666667,0.000192853617899,9.95040566291e-05,5.30371845116e-05
1920,0.533333333333,0.000193946649528,0.000102567422662,5.38638933563e-05
1980,0.55,0.000194951956055,0.000105499435315,5.46214046474e-05
2040,0.566666666667,0.00019587245651,0.000108301439599,5.53129832591e-05
2100,0.583333333333,0.000196710950639,0.000110975179768,5.59418876549e-05
2160,0.6,0.000197470129939,0.000113522726782,5.65112660153e-05
2220,0.616666666667,0.000198152586953,0.000115946415963,5.70241489735e-05
2280,0.633333333333,0.000198760823149,0.000118247072193,5.74834490539e-05
2340,0.65,0.000199297255624,0.000120426457093,5.78919603033e-05
2400,0.666666666667,0.000199764222838,0.000122495017202,5.82523585736e-05
2460,0.683333333333,0.000200163989555,0.000124450946978,5.85672026738e-05
2520,0.7,0.000200498751117,0.000126296813677,5.88389363145e-05
2580,0.716666666667,0.000200770637165,0.000128035718409,5.90698906838e-05
2640,0.733333333333,0.000200981714911,0.000129670781862,5.9262287503e-05
2700,0.75,0.000201133992018,0.000131205098354,5.94182424288e-05
2760,0.766666666667,0.000201229419175,0.000132641735439,5.95397686962e-05
2820,0.783333333333,0.000201269892392,0.000133983730266,5.96287809143e-05
2880,0.8,0.000201257255085,0.000135234083244,5.96870989482e-05
2940,0.816666666667,0.000201193299962,0.000136395751574,5.97164518302e-05
3000,0.833333333333,0.000201079770757,0.000137471643558,5.97184816586e-05
3060,0.85,0.000200918363827,0.000138464613893,5.96947474495e-05
3120,0.866666666667,0.000200710729634,0.000139377459881,5.9646728918e-05
3180,0.883333333333,0.000200458474131,0.00014021291847,5.95758301662e-05
3240,0.9,0.000200163160062,0.000140973664005,5.94833832662e-05
3300,0.916666666667,0.000199826308184,0.000141662306617,5.93706517267e-05
3360,0.933333333333,0.000199449398437,0.000142281391132,5.92388338366e-05
3420,0.95,0.000199033871048,0.000142833396448,5.90890658806e-05
