mcs,time_h,APAP,APAPS,APAPG
0,0,2.32889025646e-10,0,0
60,0.0166666666667,1.33708895395e-05,3.09764288906e-09,1.03287970826e-08
120,0.0333333333333,3.78789226054e-05,8.25106644006e-08,2.2181657641e-07
180,0.05,5.70198621023e-05,4.4914613109e-07,9.92600404146e-07
240,0.0666666666667,7.00386228691e-05,1.32738429781e-06,2.46383649477e-06
300,0.0833333333333,7.90149301101e-05,2.86267300094e-06,4.56289096161e-06
360,0.1,8.55778931478e-05,5.11437004889e-06,7.14392703193e-06
420,0.116666666667,9.0697422056e-05,8.07722275854e-06,1.00630161161e-05
480,0.133333333333,9.49157913655e-05,1.17042652618e-05,1.32003150874e-05
540,0.15,9.85382089365e-05,1.59245761039e-05,1.64616901126e-05
600,0.166666666667,0.000101736919406,2.06557212489e-05,1.97748527103e-05
660,0.183333333333,0.00010461356571,2.58120065606e-05,2.30848914653e-05
720,0.2,0.00010723080179,3.13096912241e-05,2.63504412639e-05
780,0.216666666667,0.00010962934363,3.70701208708e-05,2.95406532317e-05
840,0.233333333333,0.00011183724232,4.30213397653e-05,3.2632840154e-05
900,0.25,0.000113874963656,4.90988514132e-05,3.56106675415e-05
960,0.266666666667,0.000115758227238,5.52457318162e-05,3.84627443296e-05
1020,0.283333333333,0.000117499629284,6.1412373007e-05,4.11815385652e-05
1080,0.3,0.000119109602444,6.75560252786e-05,4.37625328723e-05
1140,0.316666666667,0.00012059700714,7.36402314946e-05,4.62035622047e-05
1200,0.333333333333,0.000121969513174,7.96342181146e-05,4.85042919445e-05
1260,0.35,0.000123233858258,8.55122867765e-05,5.06658046797e-05
1320,0.366666666667,0.000124396031484,9.12532310152e-05,5.2690271696e-05
1380,0.383333333333,0.000125461408988,9.68397918588e-05,5.45806909643e-05
1440,0.4,0.000126434857655,0.000102258158956,5.6340675747e-05
1500,0.416666666667,0.000127320816456,0.00010749751939,5.79742917849e-05
1560,0.433333333333,0.000128123361486,0.000112549653553,5.94859208526e-05
1620,0.45,0.000128846258664,0.000117408575827,6.08801510336e-05
1680,0.466666666667,0.000129493006888,0.000122070216935,6.21591747418e-05
1740,0.483333333333,0.00013006687361,0.000126532144401,6.33321075093e-05
1800,0.5,0.00013057092434,0.000130793317486,6.44026978795e-05
1860,0.516666666667,0.000131008047212,0.000134853873018,6.53748762022e-05
1920,0.533333333333,0.000131380973525,0.000138714938749,6.62532485171e-05
1980,0.55,0.00013169229496,0.000142378471092,6.70423735968e-05
2040,0.566666666667,0.000131944478082,0.000145847114395,6.77466858516e-05
2100,0.583333333333,0.000132139876569,0.000149124079136,6.83704831123e-05
