mcs,time_h,APAP,APAPS,APAPG
0,0,1.32687696538e-10,0,0
60,0.0166666666667,8.53971823202e-06,6.58603690735e-10,4.37380085299e-09
120,0.0333333333333,2.5113869658e-05,1.88928325206e-08,1.02398144538e-07
180,0.05,3.84743885335e-05,1.08276764465e-07,4.88292898558e-07
240,0.0666666666667,4.78824957233e-05,3.32727957331e-07,1.2755857476e-06
300,0.0833333333333,5.46843586601e-05,7.40985785531e-07,2.46536218701e-06
360,0.1,5.99458676497e-05,1.36104762027e-06,4.00367022784e-06
420,0.116666666667,6.429934114e-05,2.20328019742e-06,5.8222817761e-06
480,0.133333333333,6.80976700787e-05,3.26517400305e-06,7.85582554796e-06
540,0.15,7.15365325605e-05,4.53556452579e-06,1.00471607838e-05
600,0.166666666667,7.47256603193e-05,5.99790897636e-06,1.23482237382e-05
660,0.183333333333,7.77278458831e-05,7.63268492472e-06,1.47193429946e-05
720,0.2,8.05801179022e-05,9.41907683855e-06,1.71281134484e-05
780,0.216666666667,8.33052235612e-05,1.1336122198e-05,1.9548261706e-05
840,0.233333333333,8.59178789443e-05,1.33634610057e-05,2.19586180328e-05
900,0.25,8.8428190918e-05,1.54818016808e-05,2.43422352538e-05
960,0.266666666667,9.08435455222e-05,1.76731896617e-05,2.66856517187e-05
1020,0.283333333333,9.31696620139e-05,1.99211338194e-05,2.89782813379e-05
1080,0.3,9.54111907738e-05,2.22106487006e-05,3.1211910926e-05
1140,0.316666666667,9.75720601699e-05,2.45282340994e-05,3.338028624e-05
1200,0.333333333333,9.96556839414e-05,2.68618165538e-05,3.5478770607e-05
1260,0.35,0.000101665090044,2.92006685833e-05,3.75040627523e-05
1320,0.366666666667,0.000103603004441,3.15353159115e-05,3.9453962915e-05
1380,0.383333333333,0.000105471908379,3.3857439633e-05,4.13271784425e-05
1440,0.4,0.000107274079552,3.61597779337e-05,4.31231617684e-05
1500,0.416666666667,0.000109011623055,3.84360303323e-05,4.48419750597e-05
1560,0.433333333333,0.000110686495577,4.06807662805e-05,4.64841769238e-05
1620,0.45,0.000112300524881,4.28893391835e-05,4.80507265079e-05
1680,0.466666666667,0.000113855425856,4.50578063781e-05,4.95429054433e-05
1740,0.483333333333,0.000115352813961,4.71828552528e-05,5.09622518804e-05
1800,0.5,0.000116794216617,4.92617354662e-05,5.23105011725e-05
1860,0.516666666667,0.000118181082943,5.1292197068e-05,5.35895400262e-05
1920,0.533333333333,0.000119514792136,5.32724342389e-05,5.48013670821e-05
1980,0.55,0.000120796660707,5.52010343116e-05,5.59461053019e-05
2040,0.566666666667,0.000122027948755,5.70769317118e-05,5.70288392065e-05
2100,0.583333333333,0.000123209865427,5.88993664481e-05,5.80517576476e-05
2160,0.6,0.000124343573674,6.06678467859e-05,5.90160379625e-05
2220,0.616666666667,0.000125430194411,6.2382115753e-05,5.99237763446e-05
2280,0.633333333333,0.000126470810153,6.40421211382e-05,6.07771215462e-05
2340,0.65,0.000127466468208,6.56479886688e-05,6.15781884435e-05
2400,0.666666666667,0.000128418183476,6.71999980695e-05,6.23290495432e-05
2460,0.683333333333,0.000129326940918,6.86985617279e-05,6.30317308921e-05
2520,0.7,0.000130193697728,7.01442057163e-05,6.36882078227e-05
2580,0.716666666667,0.00013101938525,7.1537551656e-05,6.43004012369e-05
2640,0.733333333333,0.000131804910681,7.28793052067e-05,6.487017474e-05
2700,0.75,0.000132551158568,7.41702409255e-05,6.53993326128e-05
2760,0.766666666667,0.00013325899215,7.54087674347e-05,6.58896185227e-05
2820,0.783333333333,0.000133929254542,7.65992036133e-05,6.63427148566e-05
2880,0.8,0.000134562769799,7.7743285352e-05,6.67602425762e-05
2940,0.816666666667,0.000135160343858,7.88401061376e-05,6.71437615018e-05
3000,0.833333333333,0.000135722765392,7.98905037292e-05,6.74947709521e-05
3060,0.85,0.00013625080657,8.08955096669e-05,6.78147106696e-05
3120,0.866666666667,0.000136745223744,8.18561544087e-05,6.81049619792e-05
3180,0.883333333333,0.000137206758073,8.27734581305e-05,6.83668491295e-05
3240,0.9,0.00013763613608,8.36484350276e-05,6.86016407774e-05
3300,0.916666666667,0.000138034070167,8.44820941111e-05,6.88105515816e-05
3360,0.933333333333,0.000138401259083,8.52754380052e-05,6.89947438741e-05
3420,0.95,0.000138738388345,8.60294612164e-05,6.91553293873e-05
3480,0.966666666667,0.000139046130636,8.6745148415e-05,6.92933710137e-05
3540,0.983333333333,0.000139325146165,8.74234728813e-05,6.94098845821e-05
3600,1,0.000139576082998,8.80653951472e-05,6.95058406356e-05
3660,1.01666666667,0.000139799577372,8.86718618319e-05,6.95821661989e-05
3720,1.03333333333,0.000139996253983,8.92438046619e-05,6.96397465253e-05
3780,1.05,0.000140166726254,8.97821396596e-05,6.96794268156e-05
3840,1.06666666667,0.000140311596593,9.02877664862e-05,6.97020139017e-05
3900,1.08333333333,0.000140431456629,9.07615679232e-05,6.97082778906e-05
3960,1.1,0.000140526887436,9.12044094759e-05,6.96989537643e-05
4020,1.11666666667,0.000140598459752,9.16171390876e-05,6.96747429329e-05
4080,1.13333333333,0.00014064673418,9.20005869494e-05,6.96363147382e-05
4140,1.15,0.000140672261378,9.23555653933e-05,6.95843079069e-05
4200,1.16666666667,0.000140675582252,9.26828688595e-05,6.95193319525e-05
4260,1.18333333333,0.000140657228129,9.29832739264e-05,6.94419685247e-05
4320,1.2,0.00014061772093,9.3257539395e-05,6.93527727075e-05
4380,1.21666666667,0.000140557573334,9.350640642e-05,6.92522742651e-05
4440,1.23333333333,0.000140477288938,9.37305986811e-05,6.91409788375e-05
4500,1.25,0.000140377362412,9.39308225869e-05,6.90193690857e-05
4560,1.26666666667,0.000140258279648,9.41077675074e-05,6.88879057878e-05
4620,1.28333333333,0.000140120517904,9.42621060299e-05,6.87470288874e-05
4680,1.3,0.000139964545947,9.43944942337e-05,6.85971584956e-05
4740,1.31666666667,0.000139790824189,9.45055719799e-05,6.84386958477e-05
4800,1.33333333333,0.000139599804824,9.45959632135e-05,6.82720242158e-05
4860,1.35,0.000139391931959,9.46662762758e-05,6.80975097801e-05
4920,1.36666666667,0.000139167641736,9.47171042217e-05,6.79155024586e-05
4980,1.38333333333,0.000138927362469,9.47490251435e-05,6.77263366983e-05
5040,1.4,0.000138671514754,9.47626024973e-05,6.75303322281e-05
5100,1.41666666667,0.000138400511602,9.47583854298e-05,6.73277947759e-05
5160,1.43333333333,0.000138114758548,9.47369091063e-05,6.71190167513e-05
5220,1.45,0.000137814653771,9.46986950364e-05,6.69042778944e-05
5280,1.46666666667,0.000137500588207,9.46442513989e-05,6.66838458935e-05
5340,1.48333333333,0.000137172945663,9.45740733625e-05,6.64579769718e-05
5400,1.5,0.000136832102925,9.44886434032e-05,6.62269164456e-05
5460,1.51666666667,0.000136478429867,9.43884316176e-05,6.59908992546e-05
5520,1.53333333333,0.000136112289557,9.42738960309e-05,6.57501504657e-05
5580,1.55,0.000135734038363,9.41454829008e-05,6.55048857516e-05
5640,1.56666666667,0.000135344026056,9.40036270146e-05,6.52553118455e-05
5700,1.58333333333,0.000134942595912,9.38487519812e-05,6.50016269726e-05
5760,1.6,0.00013453008481,9.36812705173e-05,6.47440212607e-05
5820,1.61666666667,0.000134106823334,9.3501584727e-05,6.44826771286e-05
5880,1.63333333333,0.000133673135867,9.33100863758e-05,6.42177696562e-05
5940,1.65,0.000133229340691,9.31071571579e-05,6.39494669349e-05
