mcs,time_h,APAP,APAPS,APAPG
0,0,1.32687696538e-10,0,0
60,0.0166666666667,8.92010094749e-06,5.61714225505e-10,3.73194717613e-09
120,0.0333333333333,2.68894770086e-05,1.62574083028e-08,8.8589255831e-08
180,0.05,4.17927821297e-05,9.35235419903e-08,4.26186498196e-07
240,0.0666666666667,5.24769234067e-05,2.87779188269e-07,1.12064412258e-06
300,0.0833333333333,6.02777562726e-05,6.41081545985e-07,2.17691093132e-06
360,0.1,6.63316706809e-05,1.17729125637e-06,3.54956630383e-06
420,0.116666666667,7.13341053732e-05,1.90481575935e-06,5.17892605893e-06
480,0.133333333333,7.56839093792e-05,2.82077755311e-06,7.00675830091e-06
540,0.15,7.96085130483e-05,3.91472305301e-06,8.98153663679e-06
600,0.166666666667,8.32389372033e-05,5.17151682911e-06,1.10595335256e-05
660,0.183333333333,8.665196994e-05,6.57347071198e-06,1.32044213413e-05
720,0.2,8.98937035626e-05,8.101845758e-06,1.53863897447e-05
780,0.216666666667,9.29927056634e-05,9.73787381152e-06,1.75811945886e-05
840,0.233333333333,9.59674217162e-05,1.14634235918e-05,1.97692642252e-05
900,0.25,9.88303569148e-05,1.32614110345e-05,2.19349162514e-05
960,0.266666666667,0.000101590454177,1.51160311514e-05,2.40656917966e-05
1020,0.283333333333,0.000104254458586,1.70128633875e-05,2.61517981968e-05
1080,0.3,0.000106827710034,1.89388958153e-05,2.81856458296e-05
1140,0.316666666667,0.000109314611546,2.08824977544e-05,3.01614643449e-05
1200,0.333333333333,0.000111718912331,2.28333565868e-05,3.20749848354e-05
1260,0.35,0.000114043883913,2.47823953956e-05,3.39231763805e-05
1320,0.366666666667,0.00011629243372,2.67216806771e-05,3.57040273147e-05
1380,0.383333333333,0.00011846718139,2.86443264574e-05,3.74163632937e-05
1440,0.4,0.000120570512322,3.05443989851e-05,3.9059695688e-05
1500,0.416666666667,0.0001226046169,3.24168246597e-05,4.06340950377e-05
1560,0.433333333333,0.000124571520353,3.42573028031e-05,4.21400852833e-05
1620,0.45,0.000126473106251,3.6062224163e-05,4.35785544538e-05
1680,0.466666666667,0.000128311135485,3.78285955585e-05,4.49506820047e-05
1740,0.483333333333,0.000130087261909,3.95539707517e-05,4.62578777636e-05
1800,0.5,0.000131803045421,4.12363874251e-05,4.75017271478e-05
1860,0.516666666667,0.000133459963026,4.28743100107e-05,4.86839489574e-05
1920,0.533333333333,0.000135059418269,4.44665780434e-05,4.98063592558e-05
1980,0.55,0.00013660274931,4.60123596645e-05,5.08708411656e-05
2040,0.566666666667,0.000138091235894,4.75111098914e-05,5.18777589185e-05
