mcs,time_h,APAP,APAPS,APAPG
0,0,2.32889025646e-10,0,0
60,0.0166666666667,1.5649888163e-05,9.74120036912e-10,5.39803241795e-09
120,0.0333333333333,4.75347457448e-05,2.79226202247e-08,1.10141104189e-07
180,0.05,7.42113774589e-05,1.59992508361e-07,4.7918646389e-07
240,0.0666666666667,9.32666207244e-05,4.92198525235e-07,1.17963121059e-06
300,0.0833333333333,0.000106964518116,1.09795861636e-06,2.19442505566e-06
360,0.1,0.000117345037789,2.02051228923e-06,3.47624609197e-06
420,0.116666666667,0.000125689426732,3.27703081433e-06,4.97282784744e-06
480,0.133333333333,0.000132747465064,4.86529369558e-06,6.63542143306e-06
540,0.15,0.000138954834954,6.76975286256e-06,8.42116548639e-06
600,0.166666666667,0.000144567072647,8.9663330637e-06,1.02934097802e-05
660,0.183333333333,0.000149736413494,1.14260146412e-05,1.22213055739e-05
720,0.2,0.000154555547333,1.41174081943e-05,1.41791571174e-05
780,0.216666666667,0.000159082613003,1.70085462054e-05,1.61457337068e-05
840,0.233333333333,0.000163355529725,2.00680854242e-05,1.81036164215e-05
900,0.25,0.000167400244136,2.32660900569e-05,2.00386158619e-05
960,0.266666666667,0.000171235496233,2.65744912856e-05,2.19392675482e-05
1020,0.283333333333,0.00017487558913,2.99673443091e-05,2.37964011713e-05
1080,0.3,0.000178332011337,3.34209342176e-05,2.5602775741e-05
1140,0.316666666667,0.000181614397354,3.69137838855e-05,2.735277164e-05
1200,0.333333333333,0.000184731105136,4.04265951624e-05,2.90421309741e-05
1260,0.35,0.000187689570458,4.394214935e-05,3.06677385489e-05
1320,0.366666666667,0.000190496530325,4.74451837017e-05,3.22274368914e-05
1380,0.383333333333,0.000193158168664,5.09222554799e-05,3.37198697756e-05
1440,0.4,0.000195680215202,5.43616014248e-05,3.51443496465e-05
1500,0.416666666667,0.000198068015534,5.77529978956e-05,3.65007451834e-05
1560,0.433333333333,0.00020032658299,6.1087625128e-05,3.7789385237e-05
1620,0.45,0.000202460638909,6.43579373789e-05,3.90109769346e-05
1680,0.466666666667,0.000204474644547,6.75575407943e-05,4.01665398081e-05
1740,0.483333333333,0.000206372827414,7.06810793524e-05,4.12573428843e-05
1800,0.5,0.000208159203469,7.37241290377e-05,4.22848555127e-05
1860,0.516666666667,0.000209837596124,7.66831002541e-05,4.32507047225e-05
1920,0.533333333333,0.000211411652701,7.95551482509e-05,4.41566387609e-05
1980,0.55,0.000212884858834,8.23380912137e-05,4.50044960936e-05
2040,0.566666666667,0.000214260551153,8.50303356033e-05,4.57960785058e-05
2100,0.583333333333,0.000215541928513,8.76308082905e-05,4.65313610298e-05
2160,0.6,0.00021673206199,9.01388950193e-05,4.72165145069e-05
2220,0.616666666667,0.00021783390379,9.25543847342e-05,4.78515318252e-05
2280,0.633333333333,0.000218850295244,9.48774193155e-05,4.8438214991e-05
2340,0.65,0.000219783973964,9.71084482866e-05,4.89785168342e-05
2400,0.666666666667,0.000220637580303,9.92481880763e-05,4.94743682504e-05
2460,0.683333333333,0.000221413663173,0.000101297585445,4.99276624088e-05
2520,0.7,0.000222114685312,0.000103256284683,5.03402512443e-05
2580,0.716666666667,0.000222743028059,0.000105124765093,5.07139418976e-05
2640,0.733333333333,0.000223300995688,0.000106911113098,5.10504933437e-05
2700,0.75,0.000223790819368,0.000108612781227,5.13516136419e-05
2760,0.766666666667,0.000224214660763,0.000110231068223,5.16189578849e-05
2820,0.783333333333,0.000224574615344,0.00011176778188,5.18541267865e-05
2880,0.8,0.000224872715414,0.000113224792731,5.20586658259e-05
2940,0.816666666667,0.000225110932901,0.000114603994322,5.22340648624e-05
3000,0.833333333333,0.000225291181926,0.000115907302483,5.23817581497e-05
3060,0.85,0.000225415321181,0.00011713665125,5.25031246815e-05
3120,0.866666666667,0.000225485156135,0.000118293986045,5.25994888157e-05
3180,0.883333333333,0.000225502441077,0.000119381256449,5.26721211253e-05
3240,0.9,0.000225468881024,0.00012040040945,5.27222394372e-05
3300,0.916666666667,0.000225386133503,0.000121353383413,5.27510100199e-05
3360,0.933333333333,0.000225255810217,0.00012224210278,5.27595488901e-05
3420,0.95,0.000225079478608,0.000123068473458,5.27489232114e-05
3480,0.966666666667,0.000224858663328,0.00012383437884,5.27201527611e-05
3540,0.983333333333,0.000224594847627,0.000124541676414,5.26742114456e-05
3600,1,0.00022428947466,0.000125192194876,5.26120288486e-05
3660,1.01666666667,0.000223943948731,0.000125787731735,5.25344917951e-05
3720,1.03333333333,0.000223559636467,0.000126330051315,5.24424459221e-05
3780,1.05,0.00022313786794,0.00012682088315,5.23366972433e-05
3840,1.06666666667,0.000222679937731,0.000127261920696,5.22180137006e-05
3900,1.08333333333,0.000222187105947,0.000127654820349,5.20871266945e-05
3960,1.1,0.000221660599194,0.00012800120071,5.19447325881e-05
4020,1.11666666667,0.000221101611509,0.000128302642089,5.179149418e-05
4080,1.13333333333,0.000220511305252,0.000128560686198,5.16280421411e-05
4140,1.15,0.000219890811965,0.000128776836022,5.14549764138e-05
4200,1.16666666667,0.000219241233195,0.000128952555844,5.12728675708e-05
4260,1.18333333333,0.00021856364129,0.000129089271394,5.10822581317e-05
4320,1.2,0.000217859080165,0.000129188370119,5.08836638355e-05
4380,1.21666666667,0.00021712856604,0.00012925120154,5.06775748702e-05
4440,1.23333333333,0.000216373088155,0.000129279077701,5.04644570573e-05
4500,1.25,0.000215593609461,0.000129273273679,5.0244752992e-05
4560,1.26666666667,0.000214791067288,0.000129235028158,5.00188831396e-05
4620,1.28333333333,0.000213966373993,0.000129165544051,4.97872468878e-05
4680,1.3,0.00021312041759,0.000129065989158,4.95502235561e-05
4740,1.31666666667,0.000212254062354,0.00012893749686,4.93081733636e-05
4800,1.33333333333,0.000211368149418,0.000128781166835,4.90614383546e-05
4860,1.35,0.000210463497347,0.000128598065796,4.88103432846e-05
4920,1.36666666667,0.000209540902692,0.00012838922824,4.85551964674e-05
4980,1.38333333333,0.000208601140537,0.000128155657208,4.82962905837e-05
5040,1.4,0.000207644965025,0.000127898325052,4.80339034531e-05
5100,1.41666666667,0.000206673109874,0.0001276181742,4.77682987714e-05
5160,1.43333333333,0.000205686288874,0.000127316117922,4.74997268124e-05
5220,1.45,0.00020468519638,0.000126993041094,4.72284250978e-05
5280,1.46666666667,0.00020367050778,0.000126649800955,4.69546190351e-05
5340,1.48333333333,0.00020264287996,0.000126287227853,4.66785225245e-05
5400,1.5,0.000201602951759,0.000125906125987,4.64003385374e-05
5460,1.51666666667,0.000200551344401,0.000125507274136,4.61202596665e-05
